block_id,section_id,date,maintenance_type,planned_start,planned_end,planned_duration_min,required_asset_type,priority,weather,actual_duration_min,overrun_min,overrun_flag
B08379,BPN-MIJ,2024-06-29,Track Repair,04:00,07:01,181.1,Tamping Machine,Low,Fog,240.1,59.0,1
B00392,BH-ST,2024-06-29,Ballast Renewal,00:00,03:30,211.0,Ballast Regulator,Medium,Fog,228.7,17.7,1
B09802,MLND-TNA,2024-06-30,Track Repair,22:00,00:22,142.3,Tamping Machine,High,Fog,175.0,32.7,1
B14042,AJJ-TO,2024-06-30,Track Stabilization,04:00,06:54,174.6,Dynamic Track Stabilizer,Low,Clear,161.2,-13.4,0
B10082,HBE-KLNP,2024-06-30,OHE Maintenance,23:00,02:06,186.7,OHE Maintenance Special,Low,Clear,204.3,17.6,1
B01936,KDV-TLA,2024-06-30,Rail Welding,23:00,00:36,96.7,Rail Crane,Low,Clear,78.2,-18.5,0
B12040,BY-DR,2024-06-30,Signal Maintenance,22:00,23:59,119.9,Tower Wagon,Low,Clear,141.8,21.9,1
B14300,DURG-R,2024-06-30,Track Stabilization,02:00,04:49,169.6,Dynamic Track Stabilizer,Low,Clear,168.3,-1.3,0
B11611,ABB-NALR,2024-06-30,Signal Maintenance,01:00,02:30,90.1,Tower Wagon,Low,Light Rain,80.4,-9.7,0
B14154,KGQ-MAJN,2024-06-30,Signal Maintenance,00:00,01:45,105.1,Tower Wagon,Low,Heavy Rain,146.6,41.5,1
B09821,KJT-KYN,2024-06-30,Track Repair,00:00,03:07,187.2,Tamping Machine,Low,Heavy Rain,250.0,62.8,1
B10732,GWL-MRA,2024-06-30,OHE Maintenance,03:00,05:59,179.5,OHE Maintenance Special,Low,Fog,211.8,32.4,1
B10651,AK-BD,2024-06-30,Rail Welding,00:00,01:26,86.6,Rail Crane,Low,Fog,110.7,24.2,1
B12101,ANND-BRC,2024-06-30,Track Stabilization,01:00,03:25,145.7,Dynamic Track Stabilizer,Medium,Heavy Rain,186.0,40.3,1
B03532,MCI-RDM,2024-06-30,Ballast Renewal,01:00,04:50,230.3,Ballast Regulator,Low,Clear,252.2,21.9,1
B12108,DDC-DGNR,2024-07-01,Signal Maintenance,22:00,23:17,77.8,Tower Wagon,Medium,Clear,117.3,39.6,1
B07098,GOF-GQD,2024-07-01,Track Repair,03:00,05:54,174.8,Tamping Machine,Low,Clear,178.2,3.4,0
B05262,BE-LKO,2024-07-01,Points Renewal,04:00,07:55,235.6,Rail Crane,Low,Clear,239.1,3.6,0
B07257,CDAE-MDSE,2024-07-01,Rail Welding,03:00,04:16,76.4,Rail Crane,Low,Fog,118.4,42.1,1
B00230,AVD-HC,2024-07-01,Rail Welding,04:00,05:35,95.7,Rail Crane,Medium,Light Rain,132.2,36.5,1
B10920,ST-UDN,2024-07-01,OHE Maintenance,04:00,06:25,145.6,OHE Maintenance Special,Low,Clear,170.1,24.5,1
B02272,BHKA-SXC,2024-07-01,Signal Maintenance,04:00,05:36,96.9,Tower Wagon,Low,Clear,97.9,1.0,0
B02920,BRBD-HTCY,2024-07-01,Rail Welding,22:00,23:25,85.4,Rail Crane,Medium,Clear,110.1,24.8,1
B12191,CNB-ON,2024-07-01,Signal Maintenance,01:00,02:56,116.2,Tower Wagon,Low,Clear,106.0,-10.2,0
B10664,CDH-PDX,2024-07-01,Signal Maintenance,00:00,02:02,122.1,Tower Wagon,Medium,Clear,115.2,-6.9,0
B09207,NRL-VGI,2024-07-01,Rail Welding,01:00,02:47,107.2,Rail Crane,Low,Light Rain,167.4,60.2,1
B07851,KHT-RU,2024-07-01,Ballast Renewal,00:00,04:09,249.3,Ballast Regulator,Low,Heavy Rain,259.6,10.4,1
B02001,MDU-VPT,2024-07-01,Track Repair,22:00,00:53,173.0,Tamping Machine,Low,Heavy Rain,208.6,35.5,1
B07299,BARN-DAKE,2024-07-01,Ballast Renewal,03:00,06:51,231.3,Ballast Regulator,Low,Light Rain,264.5,33.2,1
B11781,BRPK-NBE,2024-07-01,Points Renewal,01:00,04:11,191.4,Rail Crane,Medium,Clear,184.7,-6.8,0
B11981,BHKA-SXC,2024-07-01,Points Renewal,22:00,01:00,180.8,Rail Crane,Low,Clear,223.5,42.7,1
B01850,RMJ-SRC,2024-07-01,Signal Maintenance,02:00,03:55,115.9,Tower Wagon,Low,Clear,93.6,-22.3,0
B06302,KMST-KNHE,2024-07-01,Rail Welding,02:00,03:43,104.0,Rail Crane,Low,Clear,86.3,-17.6,0
B08278,BVS-NRL,2024-07-01,Signal Maintenance,22:00,23:27,87.5,Tower Wagon,Low,Clear,72.7,-14.8,0
B13475,MPD-SMCK,2024-07-01,Ballast Renewal,04:00,07:37,217.2,Ballast Regulator,Low,Clear,222.7,5.5,0
B07353,BPL-JHS,2024-07-01,Ballast Renewal,22:00,00:57,177.6,Ballast Regulator,Low,Clear,203.2,25.7,1
B12610,BGJT-JDP,2024-07-02,Rail Welding,00:00,01:35,95.2,Rail Crane,Medium,Clear,74.3,-20.9,0
B11929,HWH-KGP,2024-07-02,OHE Maintenance,00:00,02:13,133.9,OHE Maintenance Special,Low,Clear,185.1,51.2,1
B09164,AKV-BH,2024-07-02,Track Stabilization,02:00,05:02,182.2,Dynamic Track Stabilizer,Low,Clear,180.4,-1.8,0
B07126,KSWD-PMP,2024-07-02,OHE Maintenance,01:00,03:48,168.3,OHE Maintenance Special,Low,Clear,194.4,26.1,1
B02190,BP-TGH,2024-07-02,Ballast Renewal,00:00,04:01,241.8,Ballast Regulator,Medium,Extreme Heat,256.7,14.8,1
B00959,BNAA-BNJ,2024-07-02,Ballast Renewal,00:00,03:21,201.0,Ballast Regulator,Low,Fog,252.5,51.4,1
B12268,AJJ-TRT,2024-07-02,Track Repair,03:00,06:26,206.9,Tamping Machine,Low,Light Rain,188.3,-18.6,0
B06866,BKI-DO,2024-07-02,Track Stabilization,02:00,04:24,144.7,Dynamic Track Stabilizer,Low,Clear,148.8,4.1,0
B01717,BRC-RTM,2024-07-02,Ballast Renewal,00:00,03:44,224.9,Ballast Regulator,Low,Clear,222.1,-2.8,0
B04266,CHE-PSA,2024-07-02,Signal Maintenance,03:00,04:50,111.0,Tower Wagon,Low,Clear,138.1,27.1,1
B06616,BH-BRC,2024-07-02,OHE Maintenance,03:00,05:19,139.3,OHE Maintenance Special,Medium,Clear,159.7,20.5,1
B01679,BAQ-BHS,2024-07-02,Track Repair,00:00,03:23,203.8,Tamping Machine,Low,Clear,286.5,82.7,1
B08084,KHAI-PKU,2024-07-02,Points Renewal,04:00,07:20,200.4,Rail Crane,Low,Heavy Rain,231.6,31.2,1
B07936,NZM-TKJ,2024-07-02,Track Repair,04:00,07:36,216.4,Tamping Machine,Low,Extreme Heat,199.6,-16.9,0
B04600,ARA-DNR,2024-07-02,Track Stabilization,02:00,05:06,186.9,Dynamic Track Stabilizer,Low,Fog,230.9,44.0,1
B12812,JAT-UHP,2024-07-02,Ballast Renewal,03:00,06:30,210.2,Ballast Regulator,Low,Clear,224.5,14.2,1
B13881,BIJ-THP,2024-07-02,Track Stabilization,02:00,04:29,149.7,Dynamic Track Stabilizer,Low,Fog,153.2,3.5,0
B09234,BLS-KGP,2024-07-02,OHE Maintenance,02:00,04:54,174.3,OHE Maintenance Special,Low,Clear,236.2,61.9,1
B01489,DIVA-KOPR,2024-07-02,Signal Maintenance,04:00,05:42,102.9,Tower Wagon,Medium,Clear,88.6,-14.4,0
B09427,NGP-SEGM,2024-07-02,Track Stabilization,00:00,02:14,134.2,Dynamic Track Stabilizer,Low,Heavy Rain,154.0,19.8,1
B14951,DR-KYN,2024-07-02,Track Stabilization,22:00,00:28,148.5,Dynamic Track Stabilizer,Low,Clear,167.8,19.3,1
B11803,PRAE-SKG,2024-07-02,Ballast Renewal,02:00,05:35,215.6,Ballast Regulator,Low,Clear,215.1,-0.5,0
B02181,LNL-PUNE,2024-07-02,Track Repair,23:00,01:05,125.2,Tamping Machine,Low,Extreme Heat,141.4,16.2,1
B08355,MSAE-NBAE,2024-07-02,Ballast Renewal,22:00,01:28,208.9,Ballast Regulator,Low,Clear,219.0,10.1,1
B01696,BGRD-LBTL,2024-07-03,Points Renewal,00:00,03:14,194.1,Rail Crane,Low,Clear,200.0,5.9,0
B08553,BRBD-HTCY,2024-07-03,Points Renewal,01:00,04:19,199.4,Rail Crane,Medium,Fog,233.6,34.2,1
B00238,DNHL-SHBC,2024-07-03,Track Repair,00:00,02:42,162.2,Tamping Machine,Low,Fog,224.7,62.4,1
B00898,IP-PTF,2024-07-03,Ballast Renewal,23:00,03:01,241.3,Ballast Regulator,Medium,Clear,236.5,-4.7,0
B01422,CRD-PR,2024-07-03,Rail Welding,22:00,23:32,92.1,Rail Crane,High,Clear,90.7,-1.3,0
B06340,ASO-ATG,2024-07-03,Track Stabilization,00:00,03:15,195.8,Dynamic Track Stabilizer,Low,Clear,170.8,-25.0,0
B02958,CHT-KLKR,2024-07-03,Rail Welding,00:00,01:29,89.0,Rail Crane,Low,Fog,137.9,48.9,1
B02817,DMLE-KJU,2024-07-03,Track Repair,01:00,03:36,156.9,Tamping Machine,Low,Light Rain,155.3,-1.6,0
B06966,BBT-BRPK,2024-07-03,Track Repair,00:00,02:30,150.7,Tamping Machine,Medium,Fog,181.1,30.4,1
B01025,HAUR-KHAI,2024-07-04,Points Renewal,02:00,05:00,180.3,Rail Crane,Low,Heavy Rain,196.7,16.5,1
B13202,BALU-KUR,2024-07-04,Signal Maintenance,04:00,06:09,129.3,Tower Wagon,Low,Clear,118.6,-10.7,0
B08301,JTJ-SA,2024-07-04,Rail Welding,03:00,04:41,101.8,Rail Crane,Low,Clear,130.7,28.9,1
B11227,DD-PUNE,2024-07-04,Signal Maintenance,01:00,02:47,107.8,Tower Wagon,Low,Clear,152.8,45.0,1
B06114,CNS-HGY,2024-07-04,OHE Maintenance,23:00,01:21,141.2,OHE Maintenance Special,Medium,Heavy Rain,158.3,17.0,1
B10827,KYN-TNA,2024-07-04,Signal Maintenance,02:00,03:50,110.8,Tower Wagon,Medium,Fog,147.9,37.1,1
B13421,MYHT-TNX,2024-07-04,Ballast Renewal,01:00,05:00,241.0,Ballast Regulator,Low,Light Rain,255.6,14.6,1
B10559,KK-SVJR,2024-07-04,Track Stabilization,04:00,06:40,160.2,Dynamic Track Stabilizer,Low,Fog,172.2,12.0,1
B11619,KQD-NLRD,2024-07-04,Ballast Renewal,01:00,05:24,264.2,Ballast Regulator,Low,Clear,271.8,7.6,0
B00024,KOJ-NBQ,2024-07-04,Points Renewal,22:00,02:02,242.3,Rail Crane,Low,Clear,257.8,15.5,1
B06832,MN-PZA,2024-07-05,Track Stabilization,23:00,01:02,122.3,Dynamic Track Stabilizer,Medium,Light Rain,122.8,0.5,0
B08063,AKV-BH,2024-07-05,Rail Welding,01:00,02:28,88.1,Rail Crane,Low,Clear,86.9,-1.2,0
B00546,JTJ-KPD,2024-07-05,Points Renewal,02:00,05:00,181.0,Rail Crane,Medium,Clear,159.9,-21.1,0
B08939,ST-UDN,2024-07-05,Track Stabilization,03:00,06:09,189.9,Dynamic Track Stabilizer,Low,Clear,221.4,31.6,1
B06846,GHY-KYQ,2024-07-05,Rail Welding,00:00,00:57,57.7,Rail Crane,Low,Clear,56.3,-1.3,0
B07460,AKRA-SSP,2024-07-05,OHE Maintenance,03:00,05:26,146.3,OHE Maintenance Special,Low,Clear,141.4,-5.0,0
B13572,MJ-PMY,2024-07-05,Points Renewal,22:00,02:29,269.2,Rail Crane,Low,Clear,247.3,-21.9,0
B11074,BUD-VGI,2024-07-05,Track Repair,00:00,03:49,230.0,Tamping Machine,Low,Clear,230.7,0.8,0
B12223,MLND-TNA,2024-07-05,Rail Welding,02:00,03:19,79.4,Rail Crane,High,Heavy Rain,130.5,51.0,1
B08235,LNL-MVL,2024-07-05,Track Repair,23:00,02:10,190.2,Tamping Machine,Low,Clear,197.4,7.2,0
B00493,BZN-GGTA,2024-07-05,Ballast Renewal,03:00,06:51,231.0,Ballast Regulator,Low,Clear,238.1,7.1,0
B03345,BGJT-JDP,2024-07-05,Ballast Renewal,01:00,04:09,189.3,Ballast Regulator,Medium,Heavy Rain,247.7,58.4,1
B06276,LKPR-MDBP,2024-07-05,OHE Maintenance,01:00,03:08,128.9,OHE Maintenance Special,Low,Clear,205.0,76.1,1
B01914,KOTA-SWM,2024-07-05,Ballast Renewal,01:00,05:00,240.0,Ballast Regulator,Low,Light Rain,243.9,3.9,0
B09510,HWH-SRC,2024-07-05,Ballast Renewal,01:00,04:36,216.1,Ballast Regulator,Low,Clear,229.1,13.0,1
B04513,MYHT-TNX,2024-07-05,Ballast Renewal,00:00,03:43,223.2,Ballast Regulator,Low,Clear,258.4,35.3,1
B06741,AGC-MTJ,2024-07-05,OHE Maintenance,02:00,04:40,160.9,OHE Maintenance Special,Low,Light Rain,139.1,-21.8,0
B06461,MLND-NHU,2024-07-05,Rail Welding,02:00,03:26,86.8,Rail Crane,High,Fog,112.5,25.8,1
B10726,JET-SC,2024-07-05,Rail Welding,01:00,02:07,67.3,Rail Crane,Low,Heavy Rain,69.1,1.8,0
B12259,TBM-TBMS,2024-07-06,Ballast Renewal,02:00,05:09,189.9,Ballast Regulator,Medium,Clear,164.9,-25.0,0
B09710,ASN-DGR,2024-07-06,Track Stabilization,01:00,04:03,184.0,Dynamic Track Stabilizer,Low,Clear,211.4,27.4,1
B09914,EGT-KBT,2024-07-06,Track Stabilization,02:00,04:57,177.2,Dynamic Track Stabilizer,Low,Clear,195.0,17.8,1
B09660,NAD-RTM,2024-07-06,Track Repair,00:00,02:17,137.8,Tamping Machine,Low,Light Rain,157.7,20.0,1
B02656,BGAE-SOAE,2024-07-06,Track Stabilization,00:00,02:39,159.4,Dynamic Track Stabilizer,Low,Heavy Rain,214.7,55.3,1
B12954,NGP-WR,2024-07-06,Signal Maintenance,23:00,00:42,102.5,Tower Wagon,Low,Light Rain,123.4,20.9,1
B14108,DPDP-SJPR,2024-07-06,Track Stabilization,01:00,03:53,173.3,Dynamic Track Stabilizer,Low,Clear,184.3,11.0,1
B10187,ABY-SHAD,2024-07-06,Signal Maintenance,01:00,02:25,85.9,Tower Wagon,Low,Clear,112.5,26.6,1
B12248,KOTR-PVM,2024-07-06,Rail Welding,23:00,00:20,80.3,Rail Crane,Medium,Clear,116.6,36.3,1
B13407,DHD-MGN,2024-07-06,OHE Maintenance,22:00,00:16,136.7,OHE Maintenance Special,Low,Clear,122.2,-14.5,0
B11290,GGV-MPE,2024-07-06,Rail Welding,01:00,02:20,80.8,Rail Crane,Low,Clear,121.6,40.8,1
B09160,AF-TDL,2024-07-06,Ballast Renewal,02:00,05:50,230.2,Ballast Regulator,Low,Clear,228.1,-2.1,0
B07289,PNBE-RJPB,2024-07-06,Points Renewal,01:00,04:49,229.1,Rail Crane,Low,Fog,265.9,36.8,1
B12962,JRC-JUC,2024-07-07,Points Renewal,23:00,01:53,173.2,Rail Crane,Low,Fog,193.5,20.3,1
B01323,BSBP-KGY,2024-07-07,Ballast Renewal,01:00,03:55,175.5,Ballast Regulator,Low,Extreme Heat,175.8,0.3,0
B11438,DNHL-SHBC,2024-07-07,Track Repair,02:00,04:42,162.8,Tamping Machine,Low,Light Rain,154.2,-8.6,0
B14358,FL-KSG,2024-07-07,Signal Maintenance,01:00,02:40,100.5,Tower Wagon,Low,Light Rain,87.5,-13.0,0
B05126,ET-HBJ,2024-07-07,Ballast Renewal,03:00,07:24,264.9,Ballast Regulator,Low,Light Rain,250.7,-14.2,0
B07925,AGP-BLH,2024-07-07,OHE Maintenance,22:00,00:33,153.6,OHE Maintenance Special,Medium,Clear,149.5,-4.1,0
B04666,KMC-NZB,2024-07-07,Rail Welding,01:00,02:14,74.5,Rail Crane,Low,Extreme Heat,89.7,15.2,1
B12485,CDH-PXR,2024-07-07,Points Renewal,00:00,03:36,216.4,Rail Crane,Medium,Clear,226.5,10.1,1
B08785,BGJT-GIA,2024-07-07,Track Stabilization,00:00,02:23,143.0,Dynamic Track Stabilizer,Medium,Heavy Rain,185.1,42.1,1
B00935,BBT-BRPK,2024-07-07,Rail Welding,02:00,03:17,77.7,Rail Crane,Medium,Heavy Rain,104.5,26.8,1
B00915,BRC-GDA,2024-07-07,Ballast Renewal,00:00,04:19,259.4,Ballast Regulator,Low,Clear,296.1,36.7,1
B07943,BPAE-BRPA,2024-07-07,Ballast Renewal,04:00,07:00,181.0,Ballast Regulator,Low,Fog,156.0,-25.0,0
B09438,BMG-DTK,2024-07-07,Rail Welding,01:00,02:34,94.7,Rail Crane,Medium,Light Rain,114.2,19.5,1
B08185,KK-SVJR,2024-07-07,Signal Maintenance,03:00,04:35,95.6,Tower Wagon,Low,Heavy Rain,111.2,15.6,1
B12874,BVA-CGA,2024-07-07,Rail Welding,01:00,02:47,107.8,Rail Crane,Medium,Clear,137.4,29.6,1
B04569,ABB-NALR,2024-07-08,Signal Maintenance,22:00,23:42,102.0,Tower Wagon,Low,Clear,123.2,21.2,1
B07406,PNBE-RJPB,2024-07-08,OHE Maintenance,23:00,01:32,152.4,OHE Maintenance Special,Low,Extreme Heat,127.4,-25.0,0
B04875,CNB-CPA,2024-07-08,Rail Welding,01:00,02:44,104.0,Rail Crane,Low,Heavy Rain,120.7,16.6,1
B04521,KLVA-MBQ,2024-07-08,Ballast Renewal,04:00,06:58,178.8,Ballast Regulator,Medium,Clear,211.0,32.2,1
B08430,BBAE-SHE,2024-07-08,OHE Maintenance,03:00,05:12,132.8,OHE Maintenance Special,Medium,Extreme Heat,129.3,-3.5,0
B11983,HIH-SHBC,2024-07-08,Ballast Renewal,02:00,05:28,208.3,Ballast Regulator,Low,Light Rain,215.3,7.0,0
B05177,BZA-KMT,2024-07-08,Ballast Renewal,00:00,02:29,149.2,Ballast Regulator,Low,Light Rain,129.8,-19.4,0
B12755,BINA-JHS,2024-07-08,Signal Maintenance,01:00,02:38,98.4,Tower Wagon,Low,Light Rain,131.7,33.3,1
B00990,BTE-MTJ,2024-07-09,Track Stabilization,01:00,03:09,129.8,Dynamic Track Stabilizer,Low,Extreme Heat,145.2,15.4,1
B14389,CHE-PSA,2024-07-09,Track Repair,00:00,02:48,168.1,Tamping Machine,Low,Clear,183.3,15.2,1
B10816,KK-SVJR,2024-07-09,OHE Maintenance,01:00,03:24,144.8,OHE Maintenance Special,Low,Clear,159.4,14.6,1
B02595,AJJ-TRT,2024-07-09,Track Repair,00:00,02:46,166.1,Tamping Machine,Low,Clear,176.5,10.4,1
B02221,CRJ-JMT,2024-07-09,Signal Maintenance,01:00,02:47,107.9,Tower Wagon,Low,Clear,92.3,-15.6,0
B06688,DWX-INDB,2024-07-09,Ballast Renewal,04:00,07:54,234.9,Ballast Regulator,Low,Heavy Rain,256.7,21.8,1
B08073,MFP-SPJ,2024-07-09,Signal Maintenance,01:00,02:33,93.2,Tower Wagon,Low,Fog,94.0,0.8,0
B08775,JPR-MPD,2024-07-09,OHE Maintenance,00:00,02:46,166.2,OHE Maintenance Special,Low,Clear,205.7,39.5,1
B12890,KZJ-SC,2024-07-09,Track Repair,00:00,03:08,188.6,Tamping Machine,Low,Clear,221.2,32.6,1
B04508,GFAE-NH,2024-07-09,Rail Welding,01:00,02:43,103.0,Rail Crane,Low,Fog,131.6,28.6,1
B03504,KUN-PNP,2024-07-10,OHE Maintenance,00:00,03:04,184.3,OHE Maintenance Special,Low,Extreme Heat,182.1,-2.2,0
B12671,HMZ-UPA,2024-07-10,Ballast Renewal,01:00,04:45,225.4,Ballast Regulator,Medium,Light Rain,258.4,33.0,1
B12883,DHNE-KRNT,2024-07-10,Track Stabilization,04:00,07:02,182.2,Dynamic Track Stabilizer,Low,Clear,188.5,6.3,0
B06839,DVD-VSKP,2024-07-10,Track Repair,00:00,02:47,167.4,Tamping Machine,Low,Clear,149.8,-17.6,0
B10484,BWN-DGR,2024-07-10,OHE Maintenance,00:00,02:25,145.8,OHE Maintenance Special,Low,Clear,180.2,34.4,1
B09470,BNAA-BNJ,2024-07-10,Points Renewal,03:00,07:29,269.9,Rail Crane,Low,Fog,316.9,47.0,1
B11586,KDV-VSD,2024-07-10,Track Repair,01:00,05:11,251.3,Tamping Machine,Low,Light Rain,251.7,0.4,0
B12902,DMO-SGO,2024-07-10,Signal Maintenance,23:00,01:09,129.6,Tower Wagon,Low,Light Rain,138.6,9.1,0
B02011,KAN-TIT,2024-07-10,Rail Welding,00:00,01:40,100.2,Rail Crane,Low,Fog,119.1,18.9,1
B04339,DMO-SGO,2024-07-10,Track Stabilization,22:00,00:27,147.9,Dynamic Track Stabilizer,Low,Clear,172.2,24.3,1
B08727,NZM-OKA,2024-07-10,OHE Maintenance,22:00,00:45,165.1,OHE Maintenance Special,Low,Light Rain,140.1,-25.0,0
B08841,AKP-DVD,2024-07-10,OHE Maintenance,23:00,00:38,98.4,OHE Maintenance Special,Low,Light Rain,97.3,-1.2,0
B00092,PAU-PBN,2024-07-10,Ballast Renewal,01:00,05:03,243.8,Ballast Regulator,Low,Clear,260.4,16.6,1
B09012,KQLS-SIU,2024-07-10,Track Stabilization,04:00,06:23,143.5,Dynamic Track Stabilizer,Low,Clear,171.7,28.2,1
B04814,HAPA-JAM,2024-07-10,Track Repair,03:00,06:32,212.8,Tamping Machine,Low,Clear,221.1,8.3,0
B05440,NGP-SEGM,2024-07-10,Track Repair,01:00,04:23,203.6,Tamping Machine,Low,Clear,238.6,35.0,1
B06598,BNAA-CDP,2024-07-10,Track Stabilization,04:00,06:20,140.3,Dynamic Track Stabilizer,Low,Clear,137.3,-3.1,0
B00992,BSD-NTA,2024-07-11,Signal Maintenance,03:00,04:42,102.7,Tower Wagon,Low,Heavy Rain,117.4,14.6,1
B07815,BWT-KJM,2024-07-11,Points Renewal,02:00,05:44,224.7,Rail Crane,Low,Clear,254.2,29.5,1
B05930,RNG-UDL,2024-07-11,Points Renewal,00:00,03:35,215.3,Rail Crane,Low,Clear,241.9,26.6,1
B01412,HIH-SHBC,2024-07-11,Rail Welding,02:00,03:12,72.2,Rail Crane,Low,Clear,102.6,30.3,1
B00068,MAK-SBGR,2024-07-11,Points Renewal,22:00,01:30,210.6,Rail Crane,Medium,Clear,199.5,-11.2,0
B05495,CNS-HGY,2024-07-11,Track Repair,23:00,01:51,171.3,Tamping Machine,Medium,Heavy Rain,158.6,-12.8,0
B14115,KQU-MDSE,2024-07-11,Track Repair,02:00,05:16,196.1,Tamping Machine,Low,Clear,208.1,12.1,1
B00422,HAUR-RDU,2024-07-11,OHE Maintenance,03:00,05:33,154.0,OHE Maintenance Special,Low,Light Rain,143.9,-10.0,0
B02438,BDYP-SPR,2024-07-11,OHE Maintenance,04:00,06:45,165.3,OHE Maintenance Special,Low,Light Rain,171.9,6.6,0
B07684,BY-SNRD,2024-07-11,Points Renewal,01:00,03:21,141.1,Rail Crane,High,Clear,156.9,15.8,1
B01741,BCGM-BOI,2024-07-11,Points Renewal,01:00,04:10,190.2,Rail Crane,Low,Heavy Rain,176.5,-13.7,0
B02895,AGC-MTJ,2024-07-12,Ballast Renewal,00:00,03:12,192.2,Ballast Regulator,Low,Clear,204.9,12.6,1
B07762,MAF-SPAM,2024-07-12,Rail Welding,22:00,23:12,73.0,Rail Crane,Low,Light Rain,69.8,-3.2,0
B11436,GRP-SKG,2024-07-12,Track Repair,00:00,02:50,170.4,Tamping Machine,Low,Light Rain,171.9,1.5,0
B12352,D-NTA,2024-07-12,Track Stabilization,22:00,01:04,184.7,Dynamic Track Stabilizer,Low,Light Rain,185.5,0.8,0
B05317,KLNP-RHA,2024-07-12,Track Repair,01:00,04:03,183.1,Tamping Machine,Low,Light Rain,186.7,3.6,0
B14726,DMV-DPU,2024-07-12,Track Repair,23:00,01:59,179.5,Tamping Machine,Low,Clear,170.9,-8.6,0
B03696,KMZA-MPE,2024-07-12,Track Repair,22:00,00:11,131.0,Tamping Machine,Low,Clear,150.3,19.3,1
B10710,ASN-CRJ,2024-07-12,Signal Maintenance,22:00,23:26,86.3,Tower Wagon,Low,Clear,64.3,-22.0,0
B02439,BCK-SMCK,2024-07-12,Ballast Renewal,23:00,01:33,153.7,Ballast Regulator,Low,Extreme Heat,167.0,13.2,1
B05461,FUT-PNC,2024-07-12,Points Renewal,00:00,04:10,250.1,Rail Crane,Low,Fog,251.8,1.7,0
B12835,DBA-GWL,2024-07-12,Signal Maintenance,00:00,01:10,70.9,Tower Wagon,Low,Clear,96.2,25.3,1
B06764,GD-MUR,2024-07-12,Rail Welding,00:00,01:37,97.9,Rail Crane,Low,Clear,94.3,-3.6,0
B02078,BZU-ET,2024-07-12,Track Stabilization,22:00,00:27,147.2,Dynamic Track Stabilizer,Low,Fog,174.3,27.2,1
B14265,BXR-MGS,2024-07-12,Track Repair,02:00,05:32,212.9,Tamping Machine,Low,Heavy Rain,259.0,46.1,1
B02258,KYN-NK,2024-07-12,Points Renewal,01:00,04:14,194.8,Rail Crane,Low,Clear,235.4,40.6,1
B05682,DIVA-KOPR,2024-07-13,OHE Maintenance,00:00,02:41,161.6,OHE Maintenance Special,Medium,Clear,146.0,-15.5,0
B02884,ET-KNW,2024-07-13,Signal Maintenance,02:00,03:48,108.6,Tower Wagon,Low,Fog,160.9,52.3,1
B14211,SUNR-VG,2024-07-13,OHE Maintenance,00:00,02:50,170.5,OHE Maintenance Special,Low,Clear,183.0,12.5,1
B09936,BMG-BT,2024-07-13,OHE Maintenance,01:00,03:28,148.0,OHE Maintenance Special,Medium,Clear,149.2,1.2,0
B01666,KYN-THK,2024-07-13,Track Repair,22:00,00:28,148.4,Tamping Machine,Medium,Clear,155.6,7.2,0
B01640,BPQ-SKZR,2024-07-13,OHE Maintenance,02:00,04:42,162.2,OHE Maintenance Special,Low,Clear,162.5,0.3,0
B05597,BSD-GURN,2024-07-13,Track Stabilization,02:00,04:26,146.0,Dynamic Track Stabilizer,Low,Clear,149.6,3.6,0
B03819,PLAE-SKG,2024-07-13,Rail Welding,23:00,00:38,98.6,Rail Crane,Low,Clear,89.1,-9.5,0
B03303,KTE-MYR,2024-07-13,OHE Maintenance,02:00,04:23,143.0,OHE Maintenance Special,Low,Clear,169.7,26.7,1
B02079,OTP-PGT,2024-07-13,Track Repair,02:00,04:23,143.4,Tamping Machine,Low,Clear,150.6,7.2,0
B07282,HJP-SEE,2024-07-13,Signal Maintenance,00:00,01:52,112.9,Tower Wagon,Medium,Clear,108.1,-4.8,0
B08370,DMU-UTN,2024-07-13,Points Renewal,02:00,05:06,186.9,Rail Crane,Low,Light Rain,204.5,17.6,1
B00721,GZB-NDLS,2024-07-14,Track Repair,01:00,03:49,169.7,Tamping Machine,Low,Light Rain,157.0,-12.6,0
B04866,CGL-TBM,2024-07-14,OHE Maintenance,01:00,03:45,165.7,OHE Maintenance Special,Medium,Heavy Rain,220.3,54.6,1
B06707,BCGM-SLG,2024-07-14,OHE Maintenance,00:00,02:36,156.0,OHE Maintenance Special,Low,Heavy Rain,139.6,-16.4,0
B13425,ABH-KYN,2024-07-14,Signal Maintenance,01:00,02:55,115.5,Tower Wagon,Medium,Light Rain,159.2,43.7,1
B01115,BIJ-THP,2024-07-14,Track Repair,02:00,05:16,196.9,Tamping Machine,Low,Fog,241.6,44.7,1
B12092,ERN-KTYM,2024-07-14,Track Stabilization,02:00,04:11,131.3,Dynamic Track Stabilizer,Low,Clear,118.8,-12.5,0
B02842,BSB-MGS,2024-07-14,Track Stabilization,22:00,01:09,189.3,Dynamic Track Stabilizer,Low,Clear,243.9,54.7,1
B06583,BRBD-HTCY,2024-07-14,Track Repair,02:00,05:24,205.0,Tamping Machine,Medium,Heavy Rain,249.0,44.1,1
B07887,BBAE-BHR,2024-07-14,Signal Maintenance,00:00,01:40,100.6,Tower Wagon,Medium,Clear,145.0,44.4,1
