date,asset_id,available,available_from,available_until,reason_unavailable
2024-10-26,TA075,YES,00:00,23:59,
2024-10-26,TA137,YES,00:00,23:59,
2024-10-26,TA269,YES,00:00,23:59,
2024-10-26,TA310,NO,,,In Use Elsewhere
2024-10-26,TO223,YES,00:00,23:59,
2024-10-28,BA188,NO,,,In Use Elsewhere
2024-10-28,BA230,YES,00:00,23:59,
2024-10-28,BA266,YES,00:00,23:59,
2024-10-28,BA381,YES,00:00,23:59,
2024-10-28,DY061,YES,00:00,23:59,
2024-10-28,DY235,YES,00:00,23:59,
2024-10-28,DY244,YES,00:00,23:59,
2024-10-28,DY353,YES,00:00,23:59,
2024-10-28,OH071,YES,00:00,23:59,
2024-10-28,OH092,YES,00:00,23:59,
2024-10-28,OH130,YES,00:00,23:59,
2024-10-28,OH173,YES,00:00,23:59,
2024-10-28,OH338,NO,,,Breakdown
2024-10-28,OH362,YES,00:00,23:59,
2024-10-28,RA087,YES,00:00,23:59,
2024-10-28,RA156,YES,00:00,23:59,
2024-10-28,RA265,YES,00:00,23:59,
2024-10-28,RA286,YES,00:00,23:59,
2024-10-28,RA290,YES,00:00,23:59,
2024-10-28,RA387,YES,00:00,23:59,
2024-10-28,TA118,YES,00:00,23:59,
2024-10-28,TA137,YES,00:00,23:59,
2024-10-28,TA165,YES,00:00,23:59,
2024-10-28,TA280,YES,00:00,23:59,
2024-10-28,TO100,YES,00:00,23:59,
2024-10-28,TO267,YES,00:00,23:59,
2024-10-28,TO305,YES,00:00,23:59,
2024-10-28,TO351,YES,00:00,23:59,
2024-10-29,BA263,YES,00:00,23:59,
2024-10-29,BA381,YES,00:00,23:59,
2024-10-29,DY124,YES,00:00,23:59,
2024-10-29,DY251,YES,00:00,23:59,
2024-10-29,DY327,YES,00:00,23:59,
2024-10-29,DY392,YES,00:00,23:59,
2024-10-29,OH077,YES,00:00,23:59,
2024-10-29,OH271,YES,00:00,23:59,
2024-10-29,OH372,NO,,,Scheduled Maintenance
2024-10-29,RA051,YES,00:00,23:59,
2024-10-29,RA136,YES,00:00,23:59,
2024-10-29,RA320,YES,00:00,23:59,
2024-10-29,RA397,YES,00:00,23:59,
2024-10-29,RA400,YES,00:00,23:59,
2024-10-29,TO256,YES,00:00,23:59,
2024-10-30,BA102,YES,00:00,23:59,
2024-10-30,BA185,YES,00:00,23:59,
2024-10-30,BA324,YES,00:00,23:59,
2024-10-30,BA349,YES,00:00,23:59,
2024-10-30,BA383,YES,00:00,23:59,
2024-10-30,DY067,YES,00:00,23:59,
2024-10-30,DY224,YES,00:00,23:59,
2024-10-30,OH088,YES,00:00,23:59,
2024-10-30,OH239,YES,00:00,23:59,
2024-10-30,RA062,NO,,,In Use Elsewhere
2024-10-30,TA212,YES,00:00,23:59,
2024-10-31,BA084,YES,00:00,23:59,
2024-10-31,BA255,YES,00:00,23:59,
2024-10-31,DY135,NO,,,Scheduled Maintenance
2024-10-31,DY141,YES,00:00,23:59,
2024-10-31,DY194,NO,,,Breakdown
2024-10-31,DY219,YES,00:00,23:59,
2024-10-31,DY262,YES,00:00,23:59,
2024-10-31,OH142,YES,00:00,23:59,
2024-10-31,OH207,NO,,,Scheduled Maintenance
2024-10-31,OH347,YES,00:00,23:59,
2024-10-31,RA051,YES,00:00,23:59,
2024-10-31,RA053,YES,00:00,23:59,
2024-10-31,RA155,YES,00:00,23:59,
2024-10-31,RA190,YES,00:00,23:59,
2024-10-31,RA334,YES,00:00,23:59,
2024-10-31,RA340,YES,00:00,23:59,
2024-10-31,RA387,YES,00:00,23:59,
2024-10-31,TA034,YES,00:00,23:59,
2024-10-31,TA222,YES,00:00,23:59,
2024-10-31,TA233,YES,00:00,23:59,
2024-10-31,TO038,YES,00:00,23:59,
2024-10-31,TO317,YES,00:00,23:59,
2024-11-01,BA170,YES,00:00,23:59,
2024-11-01,BA186,YES,00:00,23:59,
2024-11-01,BA314,YES,00:00,23:59,
2024-11-01,BA377,YES,00:00,23:59,
2024-11-01,BA386,YES,00:00,23:59,
2024-11-01,DY132,NO,,,Breakdown
2024-11-01,OH025,NO,,,Breakdown
2024-11-01,OH080,YES,00:00,23:59,
2024-11-01,OH083,YES,00:00,23:59,
2024-11-01,OH086,NO,,,Scheduled Maintenance
2024-11-01,OH182,YES,00:00,23:59,
2024-11-01,OH195,YES,00:00,23:59,
2024-11-01,OH253,YES,00:00,23:59,
2024-11-01,RA037,YES,00:00,23:59,
2024-11-01,RA081,YES,00:00,23:59,
2024-11-01,RA376,YES,00:00,23:59,
2024-11-01,TA049,NO,,,In Use Elsewhere
2024-11-01,TA275,NO,,,In Use Elsewhere
2024-11-01,TO047,YES,00:00,23:59,
2024-11-01,TO100,YES,00:00,23:59,
2024-11-01,TO187,YES,00:00,23:59,
2024-11-01,TO228,YES,00:00,23:59,
2024-11-01,TO316,YES,00:00,23:59,
2024-11-02,BA066,YES,00:00,23:59,
2024-11-02,BA188,YES,00:00,23:59,
2024-11-02,DY124,YES,00:00,23:59,
2024-11-02,DY167,YES,00:00,23:59,
2024-11-02,DY262,YES,00:00,23:59,
2024-11-02,DY309,YES,00:00,23:59,
2024-11-02,DY319,NO,,,In Use Elsewhere
2024-11-02,OH080,NO,,,Scheduled Maintenance
2024-11-02,OH173,YES,00:00,23:59,
2024-11-02,OH182,YES,00:00,23:59,
2024-11-02,OH239,YES,00:00,23:59,
2024-11-02,OH301,YES,00:00,23:59,
2024-11-02,OH313,YES,00:00,23:59,
2024-11-02,OH372,YES,00:00,23:59,
2024-11-02,RA043,YES,00:00,23:59,
2024-11-02,RA087,YES,00:00,23:59,
2024-11-02,RA156,YES,00:00,23:59,
2024-11-02,RA210,NO,,,Breakdown
2024-11-02,RA306,YES,00:00,23:59,
2024-11-02,TA099,NO,,,Scheduled Maintenance
2024-11-02,TA148,NO,,,Breakdown
2024-11-02,TA154,NO,,,Scheduled Maintenance
2024-11-02,TA165,YES,00:00,23:59,
2024-11-02,TA291,YES,00:00,23:59,
2024-11-04,BA094,YES,00:00,23:59,
2024-11-04,BA113,YES,00:00,23:59,
2024-11-04,BA185,YES,00:00,23:59,
2024-11-04,BA300,YES,00:00,23:59,
2024-11-04,DY161,NO,,,Breakdown
2024-11-04,DY374,YES,00:00,23:59,
2024-11-04,RA039,YES,00:00,23:59,
2024-11-04,RA172,YES,00:00,23:59,
2024-11-04,RA234,YES,00:00,23:59,
2024-11-04,RA265,YES,00:00,23:59,
2024-11-04,RA320,YES,00:00,23:59,
2024-11-04,RA329,YES,00:00,23:59,
2024-11-04,RA334,YES,00:00,23:59,
2024-11-04,RA363,YES,00:00,23:59,
2024-11-04,TA220,YES,00:00,23:59,
2024-11-04,TO032,YES,00:00,23:59,
2024-11-04,TO335,YES,00:00,23:59,
2024-11-06,BA058,YES,00:00,23:59,
2024-11-06,BA104,YES,00:00,23:59,
2024-11-06,BA127,YES,00:00,23:59,
2024-11-06,BA209,NO,,,Scheduled Maintenance
2024-11-06,BA247,YES,00:00,23:59,
2024-11-06,BA349,NO,,,Scheduled Maintenance
2024-11-06,BA355,YES,00:00,23:59,
2024-11-06,BA383,YES,00:00,23:59,
2024-11-06,DY216,YES,00:00,23:59,
2024-11-06,RA043,YES,00:00,23:59,
2024-11-06,RA155,YES,00:00,23:59,
2024-11-06,RA198,YES,00:00,23:59,
2024-11-06,RA238,YES,00:00,23:59,
2024-11-06,RA337,YES,00:00,23:59,
2024-11-06,RA373,YES,00:00,23:59,
2024-11-06,TA098,YES,00:00,23:59,
2024-11-06,TA140,NO,,,Scheduled Maintenance
2024-11-06,TA212,YES,00:00,23:59,
2024-11-06,TA222,YES,00:00,23:59,
2024-11-06,TO166,YES,00:00,23:59,
2024-11-06,TO260,NO,,,In Use Elsewhere
2024-11-08,BA095,YES,00:00,23:59,
2024-11-08,BA117,YES,00:00,23:59,
2024-11-08,BA145,YES,00:00,23:59,
2024-11-08,BA151,YES,00:00,23:59,
2024-11-08,BA386,YES,00:00,23:59,
2024-11-08,DY121,YES,00:00,23:59,
2024-11-08,DY217,NO,,,Breakdown
2024-11-08,DY392,YES,00:00,23:59,
2024-11-08,OH007,YES,00:00,23:59,
2024-11-08,OH071,YES,00:00,23:59,
2024-11-08,OH088,YES,00:00,23:59,
2024-11-08,OH103,YES,00:00,23:59,
2024-11-08,OH191,YES,00:00,23:59,
2024-11-08,OH296,YES,00:00,23:59,
2024-11-08,TA075,YES,00:00,23:59,
2024-11-08,TO166,YES,00:00,23:59,
2024-11-08,TO187,YES,00:00,23:59,
2024-11-08,TO272,YES,00:00,23:59,
2024-11-08,TO317,YES,00:00,23:59,
2024-11-09,BA094,YES,00:00,23:59,
2024-11-09,BA110,YES,00:00,23:59,
2024-11-09,BA153,NO,,,Scheduled Maintenance
2024-11-09,BA208,YES,00:00,23:59,
2024-11-09,BA383,YES,00:00,23:59,
2024-11-09,DY121,YES,00:00,23:59,
2024-11-09,DY138,YES,00:00,23:59,
2024-11-09,DY281,YES,00:00,23:59,
2024-11-09,DY353,NO,,,In Use Elsewhere
2024-11-09,DY369,YES,00:00,23:59,
2024-11-09,OH026,YES,00:00,23:59,
2024-11-09,OH125,YES,00:00,23:59,
2024-11-09,OH312,NO,,,In Use Elsewhere
2024-11-09,RA210,YES,00:00,23:59,
2024-11-09,RA320,YES,00:00,23:59,
2024-11-09,TA222,YES,00:00,23:59,
2024-11-09,TA264,YES,00:00,23:59,
2024-11-09,TA394,YES,00:00,23:59,
2024-11-09,TO317,YES,00:00,23:59,
2024-11-09,TO350,YES,00:00,23:59,
2024-11-11,BA126,YES,00:00,23:59,
2024-11-11,BA145,YES,00:00,23:59,
2024-11-11,BA188,YES,00:00,23:59,
2024-11-11,BA259,YES,00:00,23:59,
2024-11-11,BA355,YES,00:00,23:59,
2024-11-11,DY060,YES,00:00,23:59,
2024-11-11,DY115,NO,,,Scheduled Maintenance
2024-11-11,OH023,YES,00:00,23:59,
2024-11-11,OH072,YES,00:00,23:59,
2024-11-11,OH254,YES,00:00,23:59,
2024-11-11,RA119,YES,00:00,23:59,
2024-11-11,RA164,YES,00:00,23:59,
2024-11-11,RA286,YES,00:00,23:59,
2024-11-11,RA388,YES,00:00,23:59,
2024-11-11,RA400,NO,,,Scheduled Maintenance
2024-11-11,TA199,YES,00:00,23:59,
2024-11-11,TA215,YES,00:00,23:59,
2024-11-11,TO021,YES,00:00,23:59,
2024-11-11,TO193,YES,00:00,23:59,
2024-11-13,BA016,YES,00:00,23:59,
2024-11-13,BA102,YES,00:00,23:59,
2024-11-13,BA113,YES,00:00,23:59,
2024-11-13,BA126,YES,00:00,23:59,
2024-11-13,BA159,YES,00:00,23:59,
2024-11-13,BA170,YES,00:00,23:59,
2024-11-13,BA259,YES,00:00,23:59,
2024-11-13,BA324,YES,00:00,23:59,
2024-11-13,DY018,YES,00:00,23:59,
2024-11-13,DY181,YES,00:00,23:59,
2024-11-13,DY309,YES,00:00,23:59,
2024-11-13,OH092,YES,00:00,23:59,
2024-11-13,OH176,YES,00:00,23:59,
2024-11-13,RA162,YES,00:00,23:59,
2024-11-13,RA172,YES,00:00,23:59,
2024-11-13,RA360,YES,00:00,23:59,
2024-11-13,TA068,YES,00:00,23:59,
2024-11-13,TA074,YES,00:00,23:59,
2024-11-13,TA212,YES,00:00,23:59,
2024-11-13,TA227,NO,,,Scheduled Maintenance
2024-11-13,TA233,YES,00:00,23:59,
2024-11-13,TA289,YES,00:00,23:59,
2024-11-13,TO101,YES,00:00,23:59,
2024-11-13,TO112,YES,00:00,23:59,
2024-11-13,TO326,YES,00:00,23:59,
2024-11-14,BA064,YES,00:00,23:59,
2024-11-14,BA069,YES,00:00,23:59,
2024-11-14,BA247,YES,00:00,23:59,
2024-11-14,DY124,NO,,,Scheduled Maintenance
2024-11-14,DY152,NO,,,In Use Elsewhere
2024-11-14,DY216,YES,00:00,23:59,
2024-11-14,DY244,YES,00:00,23:59,
2024-11-14,DY353,YES,00:00,23:59,
2024-11-14,OH072,YES,00:00,23:59,
2024-11-14,OH182,YES,00:00,23:59,
2024-11-14,OH366,YES,00:00,23:59,
2024-11-14,OH390,NO,,,Scheduled Maintenance
2024-11-14,OH395,YES,00:00,23:59,
2024-11-14,RA051,YES,00:00,23:59,
2024-11-14,RA053,YES,00:00,23:59,
2024-11-14,RA206,NO,,,Scheduled Maintenance
2024-11-14,RA241,NO,,,Breakdown
2024-11-14,RA286,YES,00:00,23:59,
2024-11-14,RA373,NO,,,In Use Elsewhere
2024-11-14,TA098,NO,,,In Use Elsewhere
2024-11-14,TA120,YES,00:00,23:59,
2024-11-14,TA283,YES,00:00,23:59,
2024-11-14,TA302,NO,,,Breakdown
2024-11-14,TO101,YES,00:00,23:59,
2024-11-14,TO187,YES,00:00,23:59,
2024-11-14,TO272,NO,,,In Use Elsewhere
2024-11-15,BA064,YES,00:00,23:59,
2024-11-15,BA349,YES,00:00,23:59,
2024-11-15,OH103,YES,00:00,23:59,
2024-11-15,OH134,YES,00:00,23:59,
2024-11-15,OH357,YES,00:00,23:59,
2024-11-15,OH390,NO,,,In Use Elsewhere
2024-11-15,RA039,YES,00:00,23:59,
2024-11-15,RA114,YES,00:00,23:59,
2024-11-15,RA164,YES,00:00,23:59,
2024-11-15,RA252,YES,00:00,23:59,
2024-11-15,RA278,YES,00:00,23:59,
2024-11-15,TA068,NO,,,Scheduled Maintenance
2024-11-15,TA292,NO,,,In Use Elsewhere
2024-11-15,TO106,YES,00:00,23:59,
2024-11-15,TO351,YES,00:00,23:59,
2024-11-16,BA066,NO,,,Scheduled Maintenance
2024-11-16,BA084,YES,00:00,23:59,
2024-11-16,BA170,YES,00:00,23:59,
2024-11-16,BA174,YES,00:00,23:59,
2024-11-16,BA203,YES,00:00,23:59,
2024-11-16,BA242,YES,00:00,23:59,
2024-11-16,BA304,NO,,,Scheduled Maintenance
2024-11-16,BA332,YES,00:00,23:59,
2024-11-16,BA355,YES,00:00,23:59,
2024-11-16,DY014,YES,00:00,23:59,
2024-11-16,DY232,YES,00:00,23:59,
2024-11-16,DY346,YES,00:00,23:59,
2024-11-16,OH076,YES,00:00,23:59,
2024-11-16,OH111,NO,,,Breakdown
2024-11-16,OH189,YES,00:00,23:59,
2024-11-16,OH270,YES,00:00,23:59,
2024-11-16,OH312,YES,00:00,23:59,
2024-11-16,OH343,YES,00:00,23:59,
2024-11-16,RA116,YES,00:00,23:59,
2024-11-16,RA290,YES,00:00,23:59,
2024-11-16,RA303,YES,00:00,23:59,
2024-11-16,RA387,YES,00:00,23:59,
2024-11-16,TA147,YES,00:00,23:59,
2024-11-16,TA205,YES,00:00,23:59,
2024-11-16,TA396,YES,00:00,23:59,
2024-11-16,TO260,YES,00:00,23:59,
2024-11-16,TO330,YES,00:00,23:59,
2024-11-16,TO350,NO,,,In Use Elsewhere
2024-11-18,BA242,YES,00:00,23:59,
2024-11-18,BA255,YES,00:00,23:59,
2024-11-18,DY014,YES,00:00,23:59,
2024-11-18,DY070,YES,00:00,23:59,
2024-11-18,DY194,YES,00:00,23:59,
2024-11-18,DY356,YES,00:00,23:59,
2024-11-18,OH312,YES,00:00,23:59,
2024-11-18,RA240,YES,00:00,23:59,
2024-11-18,TA027,YES,00:00,23:59,
2024-11-18,TA165,NO,,,Scheduled Maintenance
2024-11-18,TA212,YES,00:00,23:59,
2024-11-18,TA227,YES,00:00,23:59,
2024-11-18,TO009,YES,00:00,23:59,
2024-11-18,TO101,YES,00:00,23:59,
2024-11-18,TO106,YES,00:00,23:59,
2024-11-19,DY004,YES,00:00,23:59,
2024-11-19,DY012,YES,00:00,23:59,
2024-11-19,DY090,YES,00:00,23:59,
2024-11-19,DY235,YES,00:00,23:59,
2024-11-19,DY279,YES,00:00,23:59,
2024-11-19,DY315,YES,00:00,23:59,
2024-11-19,DY379,YES,00:00,23:59,
2024-11-19,OH254,YES,00:00,23:59,
2024-11-19,OH390,YES,00:00,23:59,
2024-11-19,RA008,YES,00:00,23:59,
2024-11-19,RA029,YES,00:00,23:59,
2024-11-19,RA172,YES,00:00,23:59,
2024-11-19,RA204,YES,00:00,23:59,
2024-11-19,RA265,YES,00:00,23:59,
2024-11-19,RA360,NO,,,In Use Elsewhere
2024-11-19,TA034,YES,00:00,23:59,
2024-11-19,TA361,YES,00:00,23:59,
2024-11-22,BA144,YES,00:00,23:59,
2024-11-22,BA208,YES,00:00,23:59,
2024-11-22,BA209,YES,00:00,23:59,
2024-11-22,BA355,NO,,,In Use Elsewhere
2024-11-22,DY001,YES,00:00,23:59,
2024-11-22,DY067,YES,00:00,23:59,
2024-11-22,DY180,YES,00:00,23:59,
2024-11-22,DY224,YES,00:00,23:59,
2024-11-22,DY237,YES,00:00,23:59,
2024-11-22,OH296,YES,00:00,23:59,
2024-11-22,RA048,YES,00:00,23:59,
2024-11-22,RA252,YES,00:00,23:59,
2024-11-22,TA211,YES,00:00,23:59,
2024-11-22,TA218,YES,00:00,23:59,
2024-11-22,TA394,YES,00:00,23:59,
2024-11-22,TA396,YES,00:00,23:59,
2024-11-22,TO009,YES,00:00,23:59,
2024-11-22,TO112,YES,00:00,23:59,
2024-11-22,TO175,YES,00:00,23:59,
2024-11-22,TO193,NO,,,Scheduled Maintenance
2024-11-23,BA102,YES,00:00,23:59,
2024-11-23,BA174,YES,00:00,23:59,
2024-11-23,BA209,YES,00:00,23:59,
2024-11-23,BA247,YES,00:00,23:59,
2024-11-23,DY017,YES,00:00,23:59,
2024-11-23,DY055,NO,,,Scheduled Maintenance
2024-11-23,DY121,YES,00:00,23:59,
2024-11-23,DY143,NO,,,Breakdown
2024-11-23,DY152,YES,00:00,23:59,
2024-11-23,DY161,YES,00:00,23:59,
2024-11-23,OH294,YES,00:00,23:59,
2024-11-23,OH333,YES,00:00,23:59,
2024-11-23,RA035,YES,00:00,23:59,
2024-11-23,RA037,YES,00:00,23:59,
2024-11-23,RA087,YES,00:00,23:59,
2024-11-23,RA210,YES,00:00,23:59,
2024-11-23,RA265,YES,00:00,23:59,
2024-11-23,RA276,YES,00:00,23:59,
2024-11-23,RA320,YES,00:00,23:59,
2024-11-23,TA285,YES,00:00,23:59,
2024-11-23,TA289,YES,00:00,23:59,
2024-11-23,TO179,YES,00:00,23:59,
2024-11-23,TO316,NO,,,Breakdown
2024-11-23,TO335,YES,00:00,23:59,
2024-11-24,BA095,YES,00:00,23:59,
2024-11-24,BA145,YES,00:00,23:59,
2024-11-24,DY374,NO,,,In Use Elsewhere
2024-11-24,OH006,YES,00:00,23:59,
2024-11-24,OH301,YES,00:00,23:59,
2024-11-24,RA039,YES,00:00,23:59,
2024-11-24,RA053,YES,00:00,23:59,
2024-11-24,RA210,NO,,,Breakdown
2024-11-24,RA273,YES,00:00,23:59,
2024-11-24,TA054,YES,00:00,23:59,
2024-11-24,TA227,YES,00:00,23:59,
2024-11-24,TO047,YES,00:00,23:59,
2024-11-24,TO056,YES,00:00,23:59,
2024-11-24,TO109,YES,00:00,23:59,
2024-11-24,TO146,YES,00:00,23:59,
2024-11-24,TO317,YES,00:00,23:59,
2024-11-25,BA084,NO,,,Scheduled Maintenance
2024-11-25,BA348,NO,,,Scheduled Maintenance
2024-11-25,BA393,NO,,,Breakdown
2024-11-25,DY014,YES,00:00,23:59,
2024-11-25,DY045,YES,00:00,23:59,
2024-11-25,DY194,YES,00:00,23:59,
2024-11-25,DY216,YES,00:00,23:59,
2024-11-25,DY235,YES,00:00,23:59,
2024-11-25,DY389,NO,,,In Use Elsewhere
2024-11-25,OH023,YES,00:00,23:59,
2024-11-25,OH059,NO,,,Breakdown
2024-11-25,OH270,YES,00:00,23:59,
2024-11-25,RA008,YES,00:00,23:59,
2024-11-25,RA051,YES,00:00,23:59,
2024-11-25,RA360,YES,00:00,23:59,
2024-11-25,RA373,YES,00:00,23:59,
2024-11-25,RA387,YES,00:00,23:59,
2024-11-25,RA388,NO,,,In Use Elsewhere
2024-11-25,TA049,YES,00:00,23:59,
2024-11-25,TA341,YES,00:00,23:59,
2024-11-25,TO032,YES,00:00,23:59,
2024-11-25,TO129,YES,00:00,23:59,
2024-11-25,TO187,YES,00:00,23:59,
2024-11-26,BA186,YES,00:00,23:59,
2024-11-26,BA274,YES,00:00,23:59,
2024-11-26,DY236,NO,,,In Use Elsewhere
2024-11-26,DY237,NO,,,In Use Elsewhere
2024-11-26,DY246,YES,00:00,23:59,
2024-11-26,DY262,NO,,,Scheduled Maintenance
2024-11-26,DY389,YES,00:00,23:59,
2024-11-26,OH076,YES,00:00,23:59,
2024-11-26,OH111,YES,00:00,23:59,
2024-11-26,OH191,YES,00:00,23:59,
2024-11-26,OH207,YES,00:00,23:59,
2024-11-26,OH318,YES,00:00,23:59,
2024-11-26,OH368,YES,00:00,23:59,
2024-11-26,RA043,NO,,,Breakdown
2024-11-26,RA397,YES,00:00,23:59,
2024-11-26,TA036,YES,00:00,23:59,
2024-11-26,TA218,YES,00:00,23:59,
2024-11-26,TA289,YES,00:00,23:59,
2024-11-26,TA325,YES,00:00,23:59,
2024-11-26,TO109,YES,00:00,23:59,
2024-11-26,TO335,YES,00:00,23:59,
2024-11-26,TO351,YES,00:00,23:59,
2024-11-27,BA110,NO,,,In Use Elsewhere
2024-11-27,BA127,YES,00:00,23:59,
2024-11-27,BA230,YES,00:00,23:59,
2024-11-27,BA249,YES,00:00,23:59,
2024-11-27,BA381,YES,00:00,23:59,
2024-11-27,DY012,YES,00:00,23:59,
2024-11-27,DY152,YES,00:00,23:59,
2024-11-27,DY353,YES,00:00,23:59,
2024-11-27,DY371,YES,00:00,23:59,
2024-11-27,OH050,YES,00:00,23:59,
2024-11-27,OH103,YES,00:00,23:59,
2024-11-27,OH111,YES,00:00,23:59,
2024-11-27,OH191,YES,00:00,23:59,
2024-11-27,RA340,YES,00:00,23:59,
2024-11-27,RA370,YES,00:00,23:59,
2024-11-27,RA385,YES,00:00,23:59,
2024-11-27,TA034,YES,00:00,23:59,
2024-11-27,TA054,YES,00:00,23:59,
2024-11-27,TA089,YES,00:00,23:59,
2024-11-27,TA226,YES,00:00,23:59,
2024-11-27,TA396,YES,00:00,23:59,
2024-11-27,TO202,YES,00:00,23:59,
2024-11-27,TO267,YES,00:00,23:59,
2024-11-27,TO330,YES,00:00,23:59,
2024-11-28,BA145,YES,00:00,23:59,
2024-11-28,BA259,YES,00:00,23:59,
2024-11-28,BA266,NO,,,Scheduled Maintenance
2024-11-28,BA358,YES,00:00,23:59,
2024-11-28,DY132,YES,00:00,23:59,
2024-11-28,DY315,YES,00:00,23:59,
2024-11-28,DY379,YES,00:00,23:59,
2024-11-28,OH191,NO,,,Breakdown
2024-11-28,OH311,YES,00:00,23:59,
2024-11-28,OH352,YES,00:00,23:59,
2024-11-28,RA290,YES,00:00,23:59,
2024-11-28,RA367,YES,00:00,23:59,
2024-11-28,TO044,YES,00:00,23:59,
2024-11-28,TO106,NO,,,In Use Elsewhere
2024-11-28,TO187,YES,00:00,23:59,
2024-11-29,BA159,YES,00:00,23:59,
2024-11-29,BA242,YES,00:00,23:59,
2024-11-29,DY115,YES,00:00,23:59,
2024-11-29,DY121,NO,,,Breakdown
2024-11-29,DY232,YES,00:00,23:59,
2024-11-29,DY379,NO,,,Breakdown
2024-11-29,OH213,YES,00:00,23:59,
2024-11-29,OH372,YES,00:00,23:59,
2024-11-29,RA387,YES,00:00,23:59,
2024-11-29,RA400,YES,00:00,23:59,
2024-11-29,TA034,YES,00:00,23:59,
2024-11-29,TA036,YES,00:00,23:59,
2024-11-29,TO033,YES,00:00,23:59,
2024-11-29,TO166,NO,,,Scheduled Maintenance
2024-11-29,TO272,YES,00:00,23:59,
2024-11-29,TO284,YES,00:00,23:59,
2024-11-29,TO288,YES,00:00,23:59,
2024-11-29,TO330,YES,00:00,23:59,
2024-12-01,BA097,YES,00:00,23:59,
2024-12-01,BA144,YES,00:00,23:59,
2024-12-01,BA153,NO,,,Breakdown
2024-12-01,DY040,YES,00:00,23:59,
2024-12-01,DY327,NO,,,Scheduled Maintenance
2024-12-01,OH173,YES,00:00,23:59,
2024-12-01,OH296,YES,00:00,23:59,
2024-12-01,OH338,YES,00:00,23:59,
2024-12-01,OH372,YES,00:00,23:59,
2024-12-01,RA035,YES,00:00,23:59,
2024-12-01,RA206,YES,00:00,23:59,
2024-12-01,RA273,NO,,,In Use Elsewhere
2024-12-01,RA276,YES,00:00,23:59,
2024-12-01,RA286,YES,00:00,23:59,
2024-12-01,RA320,YES,00:00,23:59,
2024-12-02,BA186,NO,,,In Use Elsewhere
2024-12-02,BA209,YES,00:00,23:59,
2024-12-02,BA393,YES,00:00,23:59,
2024-12-02,DY180,NO,,,In Use Elsewhere
2024-12-02,DY194,YES,00:00,23:59,
2024-12-02,DY327,YES,00:00,23:59,
2024-12-02,DY331,YES,00:00,23:59,
2024-12-02,DY371,YES,00:00,23:59,
2024-12-02,OH093,YES,00:00,23:59,
2024-12-02,OH134,YES,00:00,23:59,
2024-12-02,OH176,YES,00:00,23:59,
2024-12-02,OH214,YES,00:00,23:59,
2024-12-02,OH271,YES,00:00,23:59,
2024-12-02,OH343,NO,,,Scheduled Maintenance
2024-12-02,OH357,NO,,,Breakdown
2024-12-02,OH362,NO,,,In Use Elsewhere
2024-12-02,RA013,YES,00:00,23:59,
2024-12-02,RA048,YES,00:00,23:59,
2024-12-02,RA339,YES,00:00,23:59,
2024-12-02,RA388,YES,00:00,23:59,
2024-12-02,TA089,YES,00:00,23:59,
2024-12-02,TA220,NO,,,Scheduled Maintenance
2024-12-02,TA233,YES,00:00,23:59,
2024-12-02,TA396,YES,00:00,23:59,
2024-12-02,TO020,NO,,,In Use Elsewhere
2024-12-02,TO193,YES,00:00,23:59,
2024-12-02,TO243,YES,00:00,23:59,
2024-12-03,BA066,YES,00:00,23:59,
2024-12-03,BA069,YES,00:00,23:59,
2024-12-03,BA255,NO,,,Scheduled Maintenance
2024-12-03,BA266,YES,00:00,23:59,
2024-12-03,BA355,YES,00:00,23:59,
2024-12-03,DY060,YES,00:00,23:59,
2024-12-03,DY322,NO,,,In Use Elsewhere
2024-12-03,OH301,NO,,,In Use Elsewhere
2024-12-03,RA119,NO,,,In Use Elsewhere
2024-12-03,RA162,YES,00:00,23:59,
2024-12-03,RA340,YES,00:00,23:59,
2024-12-03,TA120,YES,00:00,23:59,
2024-12-03,TA264,YES,00:00,23:59,
2024-12-03,TO028,YES,00:00,23:59,
2024-12-03,TO243,YES,00:00,23:59,
2024-12-04,BA066,YES,00:00,23:59,
2024-12-04,BA084,NO,,,In Use Elsewhere
2024-12-04,BA097,NO,,,Scheduled Maintenance
2024-12-04,BA358,YES,00:00,23:59,
2024-12-04,BA381,YES,00:00,23:59,
2024-12-04,DY399,YES,00:00,23:59,
2024-12-04,OH072,YES,00:00,23:59,
2024-12-04,RA163,YES,00:00,23:59,
2024-12-04,RA290,YES,00:00,23:59,
2024-12-04,RA329,YES,00:00,23:59,
2024-12-04,TA075,YES,00:00,23:59,
2024-12-04,TA283,YES,00:00,23:59,
2024-12-04,TO020,YES,00:00,23:59,
2024-12-04,TO056,YES,00:00,23:59,
2024-12-04,TO257,NO,,,Breakdown
2024-12-04,TO258,NO,,,Scheduled Maintenance
2024-12-06,BA095,YES,00:00,23:59,
2024-12-06,BA230,YES,00:00,23:59,
2024-12-06,BA323,YES,00:00,23:59,
2024-12-06,BA383,YES,00:00,23:59,
2024-12-06,DY105,YES,00:00,23:59,
2024-12-06,DY133,YES,00:00,23:59,
2024-12-06,DY141,YES,00:00,23:59,
2024-12-06,DY161,YES,00:00,23:59,
2024-12-06,DY246,YES,00:00,23:59,
2024-12-06,DY356,NO,,,In Use Elsewhere
2024-12-06,OH142,YES,00:00,23:59,
2024-12-06,OH338,YES,00:00,23:59,
