section_id,from_station,to_station,hour_of_day,trains_count,traffic_level
GJL-GMS,GJL,GMS,8,1,LOW
GJL-GMS,GJL,GMS,13,1,LOW
GJL-GMS,GJL,GMS,18,2,LOW
GJL-GMS,GJL,GMS,19,1,LOW
GJL-GMS,GJL,GMS,21,1,LOW
GJL-HPU,GJL,HPU,8,1,LOW
GJL-HPU,GJL,HPU,19,1,LOW
GJL-KFPR,GJL,KFPR,2,1,LOW
GJL-KHE,GJL,KHE,5,1,LOW
GJL-KHE,GJL,KHE,6,1,LOW
GJL-KHE,GJL,KHE,13,1,LOW
GJL-KHE,GJL,KHE,17,1,LOW
GJL-KHE,GJL,KHE,20,1,LOW
GJL-MHHR,GJL,MHHR,5,1,LOW
GJL-MHHR,GJL,MHHR,6,1,LOW
GJL-MHHR,GJL,MHHR,7,1,LOW
GJL-MHHR,GJL,MHHR,11,1,LOW
GJL-MHHR,GJL,MHHR,13,1,LOW
GJL-MHHR,GJL,MHHR,14,1,LOW
GJL-MHHR,GJL,MHHR,17,1,LOW
GJL-MHHR,GJL,MHHR,18,1,LOW
GJL-MHHR,GJL,MHHR,20,2,LOW
GJL-MNDR,GJL,MNDR,1,1,LOW
GJL-MNDR,GJL,MNDR,3,1,LOW
GJL-MNDR,GJL,MNDR,7,1,LOW
GJL-MNDR,GJL,MNDR,10,1,LOW
GJL-MNDR,GJL,MNDR,18,1,LOW
GJL-MNDR,GJL,MNDR,23,1,LOW
GJL-SEPR,GJL,SEPR,6,1,LOW
GJL-SEPR,GJL,SEPR,7,1,LOW
GJL-SEPR,GJL,SEPR,12,1,LOW
GJL-SEPR,GJL,SEPR,14,1,LOW
GJL-SEPR,GJL,SEPR,20,1,LOW
GJL-SEPR,GJL,SEPR,21,1,LOW
GJMB-MLW,GJMB,MLW,7,1,LOW
GJMB-MLW,GJMB,MLW,8,1,LOW
GJMB-MLW,GJMB,MLW,16,1,LOW
GJMB-MLW,GJMB,MLW,17,1,LOW
GJN-KLYT,GJN,KLYT,7,1,LOW
GJN-KLYT,GJN,KLYT,15,1,LOW
GJN-NAL,GJN,NAL,7,1,LOW
GJN-NAL,GJN,NAL,15,1,LOW
GJS-RSNR,GJS,RSNR,2,1,LOW
GJS-RSNR,GJS,RSNR,5,1,LOW
GJS-RSNR,GJS,RSNR,8,1,LOW
GJS-RSNR,GJS,RSNR,9,1,LOW
GJS-RSNR,GJS,RSNR,10,1,LOW
GJS-RSNR,GJS,RSNR,13,1,LOW
GJS-RSNR,GJS,RSNR,17,1,LOW
GJS-RSNR,GJS,RSNR,20,2,LOW
GJS-SRW,GJS,SRW,2,1,LOW
GJS-SRW,GJS,SRW,5,1,LOW
GJS-SRW,GJS,SRW,8,1,LOW
GJS-SRW,GJS,SRW,20,1,LOW
GJS-ZPR,GJS,ZPR,9,2,LOW
GJS-ZPR,GJS,ZPR,14,1,LOW
GJS-ZPR,GJS,ZPR,17,1,LOW
GJS-ZPR,GJS,ZPR,20,1,LOW
GJT-KQZ,GJT,KQZ,6,1,LOW
GJT-KQZ,GJT,KQZ,12,1,LOW
GJT-KQZ,GJT,KQZ,13,1,LOW
GJT-KQZ,GJT,KQZ,20,1,LOW
GJTA-MZY,GJTA,MZY,7,1,LOW
GJTA-MZY,GJTA,MZY,8,1,LOW
GJTA-MZY,GJTA,MZY,9,1,LOW
GJTA-MZY,GJTA,MZY,12,1,LOW
GJTA-MZY,GJTA,MZY,18,1,LOW
GJTA-MZY,GJTA,MZY,20,1,LOW
GJUT-GNA,GJUT,GNA,3,2,LOW
GJUT-GNA,GJUT,GNA,6,1,LOW
GJUT-GNA,GJUT,GNA,20,1,LOW
GJUT-GNA,GJUT,GNA,22,2,LOW
GJUT-KKP,GJUT,KKP,3,1,LOW
GJUT-KKP,GJUT,KKP,4,1,LOW
GJUT-KKP,GJUT,KKP,5,2,LOW
GJUT-KKP,GJUT,KKP,6,1,LOW
GJUT-KKP,GJUT,KKP,8,2,LOW
GJUT-KKP,GJUT,KKP,12,1,LOW
GJUT-KKP,GJUT,KKP,17,1,LOW
GJUT-KKP,GJUT,KKP,19,1,LOW
GJUT-KKP,GJUT,KKP,20,2,LOW
GJUT-KKP,GJUT,KKP,22,1,LOW
GJUT-KKP,GJUT,KKP,23,1,LOW
GJUT-RLS,GJUT,RLS,5,1,LOW
GJUT-RLS,GJUT,RLS,10,1,LOW
GJUT-RLS,GJUT,RLS,12,1,LOW
GJUT-RLS,GJUT,RLS,21,1,LOW
GJW-JPS,GJW,JPS,19,1,LOW
GJW-PLT,GJW,PLT,5,1,LOW
GJW-PLT,GJW,PLT,7,1,LOW
GJW-PLT,GJW,PLT,9,1,LOW
GJW-PLT,GJW,PLT,10,1,LOW
GJW-PLT,GJW,PLT,13,1,LOW
GJW-PLT,GJW,PLT,14,1,LOW
GJW-PLT,GJW,PLT,17,1,LOW
GJW-PLT,GJW,PLT,18,1,LOW
GJW-PLT,GJW,PLT,21,1,LOW
GJW-UKN,GJW,UKN,5,1,LOW
GJW-UKN,GJW,UKN,7,1,LOW
GJW-UKN,GJW,UKN,9,1,LOW
GJW-UKN,GJW,UKN,10,1,LOW
GJW-UKN,GJW,UKN,13,1,LOW
GJW-UKN,GJW,UKN,14,1,LOW
GJW-UKN,GJW,UKN,16,1,LOW
GJW-UKN,GJW,UKN,18,1,LOW
GJW-UKN,GJW,UKN,19,1,LOW
GJW-UKN,GJW,UKN,21,1,LOW
GKB-KPZ,GKB,KPZ,2,1,LOW
GKB-KPZ,GKB,KPZ,7,1,LOW
GKB-KPZ,GKB,KPZ,11,1,LOW
GKB-KPZ,GKB,KPZ,15,2,LOW
GKB-KPZ,GKB,KPZ,21,1,LOW
GKB-LBN,GKB,LBN,2,1,LOW
GKB-LBN,GKB,LBN,8,1,LOW
GKB-LBN,GKB,LBN,11,1,LOW
GKB-LBN,GKB,LBN,15,2,LOW
GKB-LBN,GKB,LBN,21,1,LOW
GKC-GKP,GKC,GKP,1,1,LOW
GKC-GKP,GKC,GKP,2,1,LOW
GKC-GKP,GKC,GKP,4,2,LOW
GKC-GKP,GKC,GKP,5,2,LOW
GKC-GKP,GKC,GKP,6,2,LOW
GKC-GKP,GKC,GKP,7,2,LOW
GKC-GKP,GKC,GKP,8,2,LOW
GKC-GKP,GKC,GKP,9,3,MEDIUM
GKC-GKP,GKC,GKP,12,1,LOW
GKC-GKP,GKC,GKP,13,1,LOW
GKC-GKP,GKC,GKP,14,1,LOW
GKC-GKP,GKC,GKP,15,2,LOW
GKC-GKP,GKC,GKP,17,2,LOW
GKC-GKP,GKC,GKP,18,3,MEDIUM
GKC-GKP,GKC,GKP,19,1,LOW
GKC-GKP,GKC,GKP,20,2,LOW
GKC-GKP,GKC,GKP,21,1,LOW
GKC-GKP,GKC,GKP,22,1,LOW
GKC-GKP,GKC,GKP,23,3,MEDIUM
GKC-KHM,GKC,KHM,6,2,LOW
GKC-KHM,GKC,KHM,8,2,LOW
GKC-KHM,GKC,KHM,15,2,LOW
GKC-KHM,GKC,KHM,17,1,LOW
GKC-KHM,GKC,KHM,18,1,LOW
GKC-KHM,GKC,KHM,20,1,LOW
GKC-SANR,GKC,SANR,23,1,LOW
GKC-UNLA,GKC,UNLA,1,1,LOW
GKC-UNLA,GKC,UNLA,2,1,LOW
GKC-UNLA,GKC,UNLA,3,1,LOW
GKC-UNLA,GKC,UNLA,4,1,LOW
GKC-UNLA,GKC,UNLA,5,2,LOW
GKC-UNLA,GKC,UNLA,7,1,LOW
GKC-UNLA,GKC,UNLA,8,1,LOW
GKC-UNLA,GKC,UNLA,9,2,LOW
GKC-UNLA,GKC,UNLA,12,1,LOW
GKC-UNLA,GKC,UNLA,13,1,LOW
GKC-UNLA,GKC,UNLA,14,1,LOW
GKC-UNLA,GKC,UNLA,17,1,LOW
GKC-UNLA,GKC,UNLA,18,1,LOW
GKC-UNLA,GKC,UNLA,19,1,LOW
GKC-UNLA,GKC,UNLA,20,1,LOW
GKC-UNLA,GKC,UNLA,21,1,LOW
GKC-UNLA,GKC,UNLA,23,2,LOW
GKD-MRYA,GKD,MRYA,8,1,LOW
GKD-MRYA,GKD,MRYA,12,1,LOW
GKD-MRYA,GKD,MRYA,15,1,LOW
GKD-MRYA,GKD,MRYA,18,1,LOW
GKD-SVKD,GKD,SVKD,12,1,LOW
GKD-SVKD,GKD,SVKD,15,1,LOW
GKG-PLHW,GKG,PLHW,5,1,LOW
GKG-PLHW,GKG,PLHW,6,1,LOW
GKG-PLHW,GKG,PLHW,7,1,LOW
GKG-PLHW,GKG,PLHW,18,1,LOW
GKG-PLHW,GKG,PLHW,20,1,LOW
GKG-RE,GKG,RE,5,1,LOW
GKG-RE,GKG,RE,6,1,LOW
GKG-RE,GKG,RE,7,1,LOW
GKG-RE,GKG,RE,19,2,LOW
GKH-NRX,GKH,NRX,5,1,LOW
GKH-NRX,GKH,NRX,6,1,LOW
GKH-NRX,GKH,NRX,7,2,LOW
GKH-NRX,GKH,NRX,8,1,LOW
GKH-NRX,GKH,NRX,9,1,LOW
GKH-NRX,GKH,NRX,10,1,LOW
GKH-NRX,GKH,NRX,11,1,LOW
GKH-NRX,GKH,NRX,14,2,LOW
GKH-NRX,GKH,NRX,15,2,LOW
GKH-NRX,GKH,NRX,16,1,LOW
GKH-NRX,GKH,NRX,17,1,LOW
GKH-NRX,GKH,NRX,18,2,LOW
GKH-NRX,GKH,NRX,19,1,LOW
GKH-NRX,GKH,NRX,20,2,LOW
GKH-PCQ,GKH,PCQ,5,1,LOW
GKH-PCQ,GKH,PCQ,6,1,LOW
GKH-PCQ,GKH,PCQ,7,2,LOW
GKH-PCQ,GKH,PCQ,8,1,LOW
GKH-PCQ,GKH,PCQ,9,1,LOW
GKH-PCQ,GKH,PCQ,10,1,LOW
GKH-PCQ,GKH,PCQ,11,1,LOW
GKH-PCQ,GKH,PCQ,14,2,LOW
GKH-PCQ,GKH,PCQ,15,2,LOW
GKH-PCQ,GKH,PCQ,16,1,LOW
GKH-PCQ,GKH,PCQ,17,1,LOW
GKH-PCQ,GKH,PCQ,18,2,LOW
GKH-PCQ,GKH,PCQ,19,1,LOW
GKH-PCQ,GKH,PCQ,20,1,LOW
GKH-PCQ,GKH,PCQ,21,1,LOW
GKJ-GUP,GKJ,GUP,4,1,LOW
GKJ-GUP,GKJ,GUP,5,1,LOW
GKJ-GUP,GKJ,GUP,7,2,LOW
GKJ-GUP,GKJ,GUP,12,1,LOW
GKJ-GUP,GKJ,GUP,13,1,LOW
GKJ-GUP,GKJ,GUP,16,1,LOW
GKJ-MTJR,GKJ,MTJR,5,1,LOW
GKJ-MTJR,GKJ,MTJR,7,1,LOW
GKJ-MTJR,GKJ,MTJR,8,1,LOW
GKK-GPB,GKK,GPB,6,1,LOW
GKK-GPB,GKK,GPB,7,1,LOW
GKK-GPB,GKK,GPB,8,1,LOW
GKK-GPB,GKK,GPB,9,2,LOW
GKK-GPB,GKK,GPB,11,1,LOW
GKK-GPB,GKK,GPB,13,1,LOW
GKK-GPB,GKK,GPB,15,1,LOW
GKK-GPB,GKK,GPB,17,2,LOW
GKK-GPB,GKK,GPB,19,1,LOW
GKK-GPB,GKK,GPB,21,1,LOW
GKK-PCH,GKK,PCH,9,1,LOW
GKK-PCH,GKK,PCH,17,1,LOW
GKK-PRKH,GKK,PRKH,6,1,LOW
GKK-PRKH,GKK,PRKH,7,1,LOW
GKK-PRKH,GKK,PRKH,8,1,LOW
GKK-PRKH,GKK,PRKH,9,1,LOW
GKK-PRKH,GKK,PRKH,11,1,LOW
GKK-PRKH,GKK,PRKH,13,1,LOW
GKK-PRKH,GKK,PRKH,15,1,LOW
GKK-PRKH,GKK,PRKH,16,1,LOW
GKK-PRKH,GKK,PRKH,19,1,LOW
GKK-PRKH,GKK,PRKH,21,1,LOW
GKL-GMDN,GKL,GMDN,3,1,LOW
GKL-GMDN,GKL,GMDN,4,1,LOW
GKL-GMDN,GKL,GMDN,5,3,MEDIUM
GKL-GMDN,GKL,GMDN,6,2,LOW
GKL-GMDN,GKL,GMDN,7,3,MEDIUM
GKL-GMDN,GKL,GMDN,8,3,MEDIUM
GKL-GMDN,GKL,GMDN,9,2,LOW
GKL-GMDN,GKL,GMDN,10,1,LOW
GKL-GMDN,GKL,GMDN,11,4,MEDIUM
GKL-GMDN,GKL,GMDN,12,1,LOW
GKL-GMDN,GKL,GMDN,13,3,MEDIUM
GKL-GMDN,GKL,GMDN,14,2,LOW
GKL-GMDN,GKL,GMDN,15,4,MEDIUM
GKL-GMDN,GKL,GMDN,16,3,MEDIUM
GKL-GMDN,GKL,GMDN,17,2,LOW
GKL-GMDN,GKL,GMDN,18,2,LOW
GKL-GMDN,GKL,GMDN,19,2,LOW
GKL-GMDN,GKL,GMDN,20,3,MEDIUM
GKL-GMDN,GKL,GMDN,21,2,LOW
GKL-GMDN,GKL,GMDN,22,3,MEDIUM
GKL-GMDN,GKL,GMDN,23,1,LOW
GKL-MDN,GKL,MDN,3,1,LOW
GKL-MDN,GKL,MDN,4,1,LOW
GKL-MDN,GKL,MDN,5,3,MEDIUM
GKL-MDN,GKL,MDN,6,2,LOW
GKL-MDN,GKL,MDN,7,3,MEDIUM
GKL-MDN,GKL,MDN,8,2,LOW
GKL-MDN,GKL,MDN,9,4,MEDIUM
GKL-MDN,GKL,MDN,11,4,MEDIUM
GKL-MDN,GKL,MDN,12,1,LOW
GKL-MDN,GKL,MDN,13,3,MEDIUM
GKL-MDN,GKL,MDN,14,2,LOW
GKL-MDN,GKL,MDN,15,4,MEDIUM
GKL-MDN,GKL,MDN,16,3,MEDIUM
GKL-MDN,GKL,MDN,17,3,MEDIUM
GKL-MDN,GKL,MDN,18,1,LOW
GKL-MDN,GKL,MDN,19,2,LOW
GKL-MDN,GKL,MDN,20,4,MEDIUM
GKL-MDN,GKL,MDN,21,2,LOW
GKL-MDN,GKL,MDN,22,2,LOW
GKL-MDN,GKL,MDN,23,1,LOW
GKM-KCD,GKM,KCD,4,1,LOW
GKM-KCD,GKM,KCD,7,1,LOW
GKM-KCD,GKM,KCD,8,1,LOW
GKM-KCD,GKM,KCD,10,2,LOW
GKM-KCD,GKM,KCD,11,1,LOW
GKM-KCD,GKM,KCD,13,1,LOW
GKM-KCD,GKM,KCD,14,1,LOW
GKM-KCD,GKM,KCD,18,1,LOW
GKM-KCD,GKM,KCD,19,1,LOW
GKP-JEA,GKP,JEA,6,1,LOW
GKP-JEA,GKP,JEA,8,3,MEDIUM
GKP-JEA,GKP,JEA,9,1,LOW
GKP-JEA,GKP,JEA,10,1,LOW
GKP-JEA,GKP,JEA,12,1,LOW
GKP-JEA,GKP,JEA,13,1,LOW
GKP-JEA,GKP,JEA,14,2,LOW
GKP-JEA,GKP,JEA,15,1,LOW
GKP-JEA,GKP,JEA,16,2,LOW
GKP-JEA,GKP,JEA,17,1,LOW
GKP-JEA,GKP,JEA,18,2,LOW
GKP-JEA,GKP,JEA,21,1,LOW
GKP-JEA,GKP,JEA,22,1,LOW
GKP-JTB,GKP,JTB,5,1,LOW
GKP-KLD,GKP,KLD,0,1,LOW
GKP-KLD,GKP,KLD,4,4,MEDIUM
GKP-KLD,GKP,KLD,5,1,LOW
GKP-KLD,GKP,KLD,6,6,MEDIUM
GKP-KLD,GKP,KLD,7,4,MEDIUM
GKP-KLD,GKP,KLD,8,5,MEDIUM
GKP-KLD,GKP,KLD,10,2,LOW
GKP-KLD,GKP,KLD,11,1,LOW
GKP-KLD,GKP,KLD,12,2,LOW
GKP-KLD,GKP,KLD,14,6,MEDIUM
GKP-KLD,GKP,KLD,15,2,LOW
GKP-KLD,GKP,KLD,16,1,LOW
GKP-KLD,GKP,KLD,17,3,MEDIUM
GKP-KLD,GKP,KLD,18,3,MEDIUM
GKP-KLD,GKP,KLD,19,4,MEDIUM
GKP-KLD,GKP,KLD,20,1,LOW
GKP-KLD,GKP,KLD,21,3,MEDIUM
GKP-KLD,GKP,KLD,23,1,LOW
GKP-LKO,GKP,LKO,0,1,LOW
GKP-LKO,GKP,LKO,16,1,LOW
GKP-LKO,GKP,LKO,18,2,LOW
GKP-LKO,GKP,LKO,22,3,MEDIUM
GKP-LKO,GKP,LKO,23,1,LOW
GKP-MIM,GKP,MIM,22,1,LOW
GKP-MUR,GKP,MUR,8,1,LOW
GKP-MUR,GKP,MUR,17,1,LOW
GKP-MUR,GKP,MUR,18,1,LOW
GKP-MUR,GKP,MUR,19,1,LOW
GKP-PJ,GKP,PJ,11,1,LOW
GKP-PJ,GKP,PJ,15,1,LOW
GKP-PPC,GKP,PPC,2,1,LOW
GKP-PPC,GKP,PPC,10,2,LOW
GKP-PPC,GKP,PPC,12,1,LOW
GKP-PPC,GKP,PPC,14,2,LOW
GKP-SBZ,GKP,SBZ,0,1,LOW
GKP-SBZ,GKP,SBZ,11,2,LOW
GKP-SBZ,GKP,SBZ,20,1,LOW
GKP-SCC,GKP,SCC,22,1,LOW
GKP-SCC,GKP,SCC,23,1,LOW
GKP-SV,GKP,SV,0,1,LOW
GKP-SV,GKP,SV,2,1,LOW
GKP-SV,GKP,SV,3,1,LOW
GKP-SV,GKP,SV,13,1,LOW
GKP-SV,GKP,SV,14,1,LOW
GKP-SV,GKP,SV,20,1,LOW
GKP-SWA,GKP,SWA,5,1,LOW
GKP-SWA,GKP,SWA,6,1,LOW
GKP-SWA,GKP,SWA,11,1,LOW
GKP-SWA,GKP,SWA,12,2,LOW
GKP-SWA,GKP,SWA,13,2,LOW
GKP-SWA,GKP,SWA,15,1,LOW
GKP-SWA,GKP,SWA,20,2,LOW
GKT-HDM,GKT,HDM,7,1,LOW
GKT-HDM,GKT,HDM,10,2,LOW
GKT-HDM,GKT,HDM,14,1,LOW
GKT-HDM,GKT,HDM,17,1,LOW
GKT-HDM,GKT,HDM,19,2,LOW
GKT-HDM,GKT,HDM,23,1,LOW
GKX-MOGA,GKX,MOGA,6,2,LOW
GKX-MOGA,GKX,MOGA,9,1,LOW
GKX-MOGA,GKX,MOGA,12,1,LOW
GKX-MOGA,GKX,MOGA,14,1,LOW
GKX-MOGA,GKX,MOGA,19,2,LOW
GLA-GUU,GLA,GUU,2,1,LOW
GLA-GUU,GLA,GUU,5,1,LOW
GLA-GUU,GLA,GUU,7,1,LOW
GLA-GUU,GLA,GUU,8,1,LOW
GLA-GUU,GLA,GUU,9,1,LOW
GLA-GUU,GLA,GUU,12,1,LOW
GLA-GUU,GLA,GUU,14,1,LOW
GLA-GUU,GLA,GUU,15,1,LOW
GLA-GUU,GLA,GUU,17,1,LOW
GLA-GUU,GLA,GUU,21,1,LOW
GLA-GUU,GLA,GUU,23,1,LOW
GLA-MABD,GLA,MABD,9,2,LOW
GLA-MABD,GLA,MABD,12,1,LOW
GLA-MABD,GLA,MABD,15,1,LOW
GLA-MABD,GLA,MABD,16,1,LOW
GLBA-NKP,GLBA,NKP,8,2,LOW
GLBA-NKP,GLBA,NKP,9,2,LOW
GLBA-NKP,GLBA,NKP,11,1,LOW
GLBA-NKP,GLBA,NKP,14,1,LOW
GLBA-NKP,GLBA,NKP,16,1,LOW
GLBA-NKP,GLBA,NKP,18,2,LOW
GLBA-NKP,GLBA,NKP,20,1,LOW
GLBA-TAP,GLBA,TAP,8,2,LOW
GLBA-TAP,GLBA,TAP,9,2,LOW
GLBA-TAP,GLBA,TAP,10,1,LOW
GLBA-TAP,GLBA,TAP,14,1,LOW
GLBA-TAP,GLBA,TAP,17,1,LOW
GLBA-TAP,GLBA,TAP,18,2,LOW
GLBA-TAP,GLBA,TAP,20,1,LOW
GLBN-KZI,GLBN,KZI,0,1,LOW
GLBN-KZI,GLBN,KZI,3,1,LOW
GLBN-KZI,GLBN,KZI,5,1,LOW
GLBN-KZI,GLBN,KZI,6,1,LOW
GLBN-KZI,GLBN,KZI,7,1,LOW
GLBN-KZI,GLBN,KZI,8,2,LOW
GLBN-KZI,GLBN,KZI,10,2,LOW
GLBN-KZI,GLBN,KZI,12,1,LOW
GLBN-KZI,GLBN,KZI,13,1,LOW
GLBN-KZI,GLBN,KZI,15,2,LOW
GLBN-KZI,GLBN,KZI,20,2,LOW
GLBN-KZI,GLBN,KZI,21,1,LOW
GLBN-KZI,GLBN,KZI,22,1,LOW
GLBN-SMQL,GLBN,SMQL,0,1,LOW
GLBN-SMQL,GLBN,SMQL,3,1,LOW
GLBN-SMQL,GLBN,SMQL,5,1,LOW
GLBN-SMQL,GLBN,SMQL,6,1,LOW
GLBN-SMQL,GLBN,SMQL,7,1,LOW
GLBN-SMQL,GLBN,SMQL,8,2,LOW
GLBN-SMQL,GLBN,SMQL,10,2,LOW
GLBN-SMQL,GLBN,SMQL,12,1,LOW
GLBN-SMQL,GLBN,SMQL,13,1,LOW
GLBN-SMQL,GLBN,SMQL,15,2,LOW
GLBN-SMQL,GLBN,SMQL,20,1,LOW
GLBN-SMQL,GLBN,SMQL,21,2,LOW
GLBN-SMQL,GLBN,SMQL,22,1,LOW
GLE-PGP,GLE,PGP,0,1,LOW
GLE-PGP,GLE,PGP,3,1,LOW
GLE-PGP,GLE,PGP,6,1,LOW
GLE-PGP,GLE,PGP,17,1,LOW
GLG-PAI,GLG,PAI,1,1,LOW
GLG-PAI,GLG,PAI,2,1,LOW
GLG-PAI,GLG,PAI,10,1,LOW
GLG-PAI,GLG,PAI,18,1,LOW
GLG-SUMR,GLG,SUMR,0,1,LOW
GLG-SUMR,GLG,SUMR,2,1,LOW
GLG-SUMR,GLG,SUMR,10,1,LOW
GLG-SUMR,GLG,SUMR,19,1,LOW
GLGT-NMGY,GLGT,NMGY,5,1,LOW
GLGT-NMGY,GLGT,NMGY,6,1,LOW
GLGT-NMGY,GLGT,NMGY,8,1,LOW
GLGT-NMGY,GLGT,NMGY,17,1,LOW
GLGT-NMGY,GLGT,NMGY,20,2,LOW
GLH-HZR,GLH,HZR,6,1,LOW
GLH-HZR,GLH,HZR,7,1,LOW
GLH-HZR,GLH,HZR,8,1,LOW
GLH-HZR,GLH,HZR,12,1,LOW
GLH-HZR,GLH,HZR,14,1,LOW
GLH-HZR,GLH,HZR,18,1,LOW
GLH-HZR,GLH,HZR,19,1,LOW
GLH-HZR,GLH,HZR,20,1,LOW
GLI-KAN,GLI,KAN,4,1,LOW
GLI-KAN,GLI,KAN,5,1,LOW
GLI-KAN,GLI,KAN,6,2,LOW
GLI-KAN,GLI,KAN,7,3,MEDIUM
GLI-KAN,GLI,KAN,8,1,LOW
GLI-KAN,GLI,KAN,9,1,LOW
GLI-KAN,GLI,KAN,10,2,LOW
GLI-KAN,GLI,KAN,11,1,LOW
GLI-KAN,GLI,KAN,12,1,LOW
GLI-KAN,GLI,KAN,13,1,LOW
GLI-KAN,GLI,KAN,14,1,LOW
GLI-KAN,GLI,KAN,15,2,LOW
GLI-KAN,GLI,KAN,16,1,LOW
GLI-KAN,GLI,KAN,17,2,LOW
GLI-KAN,GLI,KAN,18,1,LOW
GLI-KAN,GLI,KAN,20,2,LOW
GLI-KAN,GLI,KAN,23,1,LOW
GLI-PAJ,GLI,PAJ,4,1,LOW
GLI-PAJ,GLI,PAJ,5,1,LOW
GLI-PAJ,GLI,PAJ,6,3,MEDIUM
GLI-PAJ,GLI,PAJ,7,2,LOW
GLI-PAJ,GLI,PAJ,9,2,LOW
GLI-PAJ,GLI,PAJ,10,2,LOW
GLI-PAJ,GLI,PAJ,11,1,LOW
GLI-PAJ,GLI,PAJ,12,1,LOW
GLI-PAJ,GLI,PAJ,13,2,LOW
GLI-PAJ,GLI,PAJ,15,2,LOW
GLI-PAJ,GLI,PAJ,16,1,LOW
GLI-PAJ,GLI,PAJ,17,2,LOW
GLI-PAJ,GLI,PAJ,18,1,LOW
GLI-PAJ,GLI,PAJ,20,2,LOW
GLI-PAJ,GLI,PAJ,23,1,LOW
GLKN-RMB,GLKN,RMB,4,1,LOW
GLKN-RMB,GLKN,RMB,7,1,LOW
GLKN-RMB,GLKN,RMB,9,1,LOW
GLKN-RMB,GLKN,RMB,11,1,LOW
GLKN-RMB,GLKN,RMB,15,1,LOW
GLKN-RMB,GLKN,RMB,16,1,LOW
GLKN-RMB,GLKN,RMB,19,1,LOW
GLKN-RMB,GLKN,RMB,21,1,LOW
GLMA-SGUJ,GLMA,SGUJ,5,1,LOW
GLMA-SGUJ,GLMA,SGUJ,7,1,LOW
GLMA-SGUJ,GLMA,SGUJ,9,1,LOW
GLMA-SGUJ,GLMA,SGUJ,10,1,LOW
GLMA-SGUJ,GLMA,SGUJ,15,1,LOW
GLMA-SGUJ,GLMA,SGUJ,17,1,LOW
GLMA-SGUJ,GLMA,SGUJ,18,2,LOW
GLMA-SVQ,GLMA,SVQ,5,1,LOW
GLMA-SVQ,GLMA,SVQ,7,1,LOW
GLMA-SVQ,GLMA,SVQ,8,1,LOW
GLMA-SVQ,GLMA,SVQ,10,1,LOW
GLMA-SVQ,GLMA,SVQ,15,1,LOW
GLMA-SVQ,GLMA,SVQ,17,1,LOW
GLMA-SVQ,GLMA,SVQ,18,2,LOW
GLP-PAP,GLP,PAP,2,1,LOW
GLP-PAP,GLP,PAP,3,1,LOW
GLP-PAP,GLP,PAP,5,1,LOW
GLP-PAP,GLP,PAP,9,1,LOW
GLP-PAP,GLP,PAP,11,2,LOW
GLP-PAP,GLP,PAP,12,2,LOW
GLP-PAP,GLP,PAP,14,2,LOW
GLP-PAP,GLP,PAP,19,1,LOW
GLP-PAP,GLP,PAP,21,1,LOW
GLP-PAP,GLP,PAP,22,1,LOW
GLP-PAP,GLP,PAP,23,1,LOW
GLPT-JPZ,GLPT,JPZ,0,2,LOW
GLPT-JPZ,GLPT,JPZ,1,1,LOW
GLPT-JPZ,GLPT,JPZ,11,1,LOW
GLPT-KRNI,GLPT,KRNI,6,1,LOW
GLPT-KRNI,GLPT,KRNI,10,1,LOW
GLPT-KRNI,GLPT,KRNI,18,1,LOW
GLPT-KRNI,GLPT,KRNI,19,1,LOW
GLPT-KYQ,GLPT,KYQ,1,1,LOW
GLPT-KYQ,GLPT,KYQ,2,1,LOW
GLPT-KYQ,GLPT,KYQ,3,1,LOW
GLPT-KYQ,GLPT,KYQ,5,3,MEDIUM
GLPT-KYQ,GLPT,KYQ,7,1,LOW
GLPT-KYQ,GLPT,KYQ,9,2,LOW
GLPT-KYQ,GLPT,KYQ,10,1,LOW
GLPT-KYQ,GLPT,KYQ,11,1,LOW
GLPT-KYQ,GLPT,KYQ,12,2,LOW
GLPT-KYQ,GLPT,KYQ,18,2,LOW
GLPT-KYQ,GLPT,KYQ,19,1,LOW
GLPT-KYQ,GLPT,KYQ,20,2,LOW
GLPT-KYQ,GLPT,KYQ,21,1,LOW
GLPT-KYQ,GLPT,KYQ,22,1,LOW
GLPT-KYQ,GLPT,KYQ,23,1,LOW
GLPT-NBQ,GLPT,NBQ,1,1,LOW
GLPT-NBQ,GLPT,NBQ,2,1,LOW
GLPT-NBQ,GLPT,NBQ,3,1,LOW
GLPT-NBQ,GLPT,NBQ,4,1,LOW
GLPT-NBQ,GLPT,NBQ,5,3,MEDIUM
GLPT-NBQ,GLPT,NBQ,6,1,LOW
GLPT-NBQ,GLPT,NBQ,7,2,LOW
GLPT-NBQ,GLPT,NBQ,8,2,LOW
GLPT-NBQ,GLPT,NBQ,9,3,MEDIUM
GLPT-NBQ,GLPT,NBQ,11,1,LOW
GLPT-NBQ,GLPT,NBQ,12,3,MEDIUM
GLPT-NBQ,GLPT,NBQ,13,2,LOW
GLPT-NBQ,GLPT,NBQ,15,1,LOW
GLPT-NBQ,GLPT,NBQ,18,1,LOW
GLPT-NBQ,GLPT,NBQ,19,2,LOW
GLPT-NBQ,GLPT,NBQ,20,3,MEDIUM
GLPT-NBQ,GLPT,NBQ,22,1,LOW
