block_id,section_id,date,day_of_week,month,is_weekend,maintenance_type,required_asset_type,priority,weather,start_hour,trains_count,traffic_level,assets_of_type_in_section,asset_type_availability_pct,had_availability_record,section_historical_overrun_rate,planned_duration_min,overrun_min,overrun_flag,actual_duration_min
B05972,ANVR-CNJ,2024-10-25,Friday,10,0,Ballast Renewal,Ballast Regulator,Low,Extreme Heat,1,0.0,LOW,0.0,0.75,1,0.3,213.4,1.5,0,214.9
B05954,BDC-HYG,2024-10-25,Friday,10,0,Points Renewal,Rail Crane,Low,Clear,1,1.0,LOW,0.0,1.0,1,0.5384615384615384,224.2,-3.9,0,220.3
B13603,BHPA-SNU,2024-10-25,Friday,10,0,OHE Maintenance,OHE Maintenance Special,Low,Light Rain,0,0.0,LOW,0.0,1.0,1,0.4166666666666667,177.9,16.9,1,194.8
B08828,CG-TLX,2024-10-25,Friday,10,0,Signal Maintenance,Tower Wagon,Low,Clear,0,1.0,LOW,0.0,1.0,1,0.5454545454545454,99.0,1.0,0,100.0
B00306,DHAE-KWAE,2024-10-25,Friday,10,0,Rail Welding,Rail Crane,Low,Clear,1,1.0,LOW,0.0,1.0,1,0.5384615384615384,93.7,43.3,1,136.9
B07542,DLI-DSA,2024-10-25,Friday,10,0,Ballast Renewal,Ballast Regulator,Medium,Clear,0,2.0,LOW,1.0,0.75,1,0.8461538461538461,174.2,-5.0,0,169.3
B06689,HB-SNHT,2024-10-25,Friday,10,0,Ballast Renewal,Ballast Regulator,Low,Light Rain,1,0.0,LOW,0.0,0.75,1,0.0,272.8,15.0,1,287.8
B04384,KBT-TRL,2024-10-25,Friday,10,0,Track Stabilization,Dynamic Track Stabilizer,Low,Extreme Heat,22,2.0,LOW,1.0,0.6666666666666666,1,0.7272727272727273,158.3,51.2,1,209.5
B02479,KDV-TLA,2024-10-25,Friday,10,0,Track Stabilization,Dynamic Track Stabilizer,Low,Light Rain,4,0.0,LOW,0.0,0.6666666666666666,1,0.5384615384615384,122.2,10.8,1,133.0
B02675,KIG-MCA,2024-10-25,Friday,10,0,Track Stabilization,Dynamic Track Stabilizer,Low,Clear,1,1.0,LOW,0.0,0.6666666666666666,1,0.5,181.7,-1.8,0,179.9
B06011,KMZA-MPE,2024-10-25,Friday,10,0,Points Renewal,Rail Crane,Low,Clear,1,0.0,LOW,0.0,1.0,1,0.5882352941176471,219.8,9.2,0,229.0
B05995,PNBE-PNC,2024-10-25,Friday,10,0,Rail Welding,Rail Crane,Low,Clear,2,1.0,LOW,0.0,1.0,1,0.7272727272727273,74.9,14.7,1,89.6
B10413,PV-TLM,2024-10-25,Friday,10,0,Track Repair,Tamping Machine,Medium,Clear,22,4.0,MEDIUM,0.0,1.0,1,0.6363636363636364,184.3,32.3,1,216.5
B10797,ANNR-AVD,2024-10-26,Saturday,10,1,Ballast Renewal,Ballast Regulator,Medium,Heavy Rain,2,1.0,LOW,0.0,1.0,1,0.8888888888888888,210.2,34.0,1,244.2
B09408,ASN-DHN,2024-10-26,Saturday,10,1,Points Renewal,Rail Crane,Low,Light Rain,1,5.0,MEDIUM,0.0,0.6666666666666666,1,0.45454545454545453,222.4,2.7,0,225.1
B14318,BHLA-GPAE,2024-10-26,Saturday,10,1,Ballast Renewal,Ballast Regulator,Low,Clear,3,1.0,LOW,0.0,1.0,1,0.6666666666666666,157.3,-15.2,0,142.1
B11499,BHP-PNE,2024-10-26,Saturday,10,1,Track Stabilization,Dynamic Track Stabilizer,Low,Clear,0,2.0,LOW,0.0,1.0,1,0.6666666666666666,126.1,-13.0,0,113.1
B02080,BRJ-SSP,2024-10-26,Saturday,10,1,OHE Maintenance,OHE Maintenance Special,Low,Clear,3,0.0,LOW,0.0,0.8,1,0.5,172.6,12.4,1,185.1
B14636,BSBP-ULB,2024-10-26,Saturday,10,1,OHE Maintenance,OHE Maintenance Special,Low,Clear,4,5.0,MEDIUM,0.0,0.8,1,0.6666666666666666,107.5,0.5,0,108.0
B07130,BTPG-TLX,2024-10-26,Saturday,10,1,Ballast Renewal,Ballast Regulator,Low,Light Rain,22,2.0,LOW,0.0,1.0,1,0.6,234.3,17.6,1,252.0
B14084,CDG-UMB,2024-10-26,Saturday,10,1,Points Renewal,Rail Crane,Low,Clear,23,2.0,LOW,0.0,0.6666666666666666,1,0.7272727272727273,185.4,31.5,1,216.9
B00355,CDH-PDX,2024-10-26,Saturday,10,1,Rail Welding,Rail Crane,Medium,Clear,1,1.0,LOW,0.0,0.6666666666666666,1,0.4444444444444444,91.0,-10.8,0,80.2
B11980,CDH-PXR,2024-10-26,Saturday,10,1,Rail Welding,Rail Crane,Medium,Fog,2,0.0,LOW,0.0,0.6666666666666666,1,0.7777777777777778,93.3,22.4,1,115.7
B10908,DD-PUNE,2024-10-26,Saturday,10,1,Ballast Renewal,Ballast Regulator,Low,Clear,1,3.0,MEDIUM,0.0,1.0,1,0.6,255.3,14.9,1,270.2
B08792,DDC-DGNR,2024-10-26,Saturday,10,1,OHE Maintenance,OHE Maintenance Special,Medium,Clear,23,2.0,LOW,0.0,0.8,1,0.5,113.3,17.2,1,130.5
B12739,DKAE-RCD,2024-10-26,Saturday,10,1,Track Stabilization,Dynamic Track Stabilizer,Low,Clear,0,0.0,LOW,0.0,1.0,1,0.3,180.3,52.7,1,233.0
B05537,GMDN-KGP,2024-10-26,Saturday,10,1,OHE Maintenance,OHE Maintenance Special,Low,Light Rain,2,0.0,LOW,0.0,0.8,1,0.7,154.8,28.1,1,183.0
B04864,HWH-KGP,2024-10-26,Saturday,10,1,OHE Maintenance,OHE Maintenance Special,Low,Clear,1,10.0,HIGH,0.0,0.8,1,0.5,196.0,-20.6,0,175.3
B12091,JRC-LDH,2024-10-26,Saturday,10,1,Ballast Renewal,Ballast Regulator,Low,Clear,22,3.0,MEDIUM,1.0,1.0,1,0.36363636363636365,264.4,47.3,1,311.8
B05287,MPK-MS,2024-10-26,Saturday,10,1,Signal Maintenance,Tower Wagon,Medium,Clear,22,5.0,MEDIUM,0.0,1.0,1,0.5,141.1,22.2,1,163.3
B14673,MTJ-NZM,2024-10-26,Saturday,10,1,Signal Maintenance,Tower Wagon,Low,Clear,1,1.0,LOW,0.0,1.0,1,0.4444444444444444,96.6,17.5,1,114.1
B04783,MUE-NED,2024-10-26,Saturday,10,1,Rail Welding,Rail Crane,Low,Light Rain,1,2.0,LOW,0.0,0.6666666666666666,1,0.16666666666666666,94.5,10.4,1,105.0
B00304,SHE-SRP,2024-10-26,Saturday,10,1,Ballast Renewal,Ballast Regulator,High,Light Rain,22,11.0,HIGH,1.0,1.0,1,0.5,211.6,13.3,1,224.9
B02318,AJJ-PLMG,2024-10-27,Sunday,10,1,Signal Maintenance,Tower Wagon,Low,Clear,2,0.0,LOW,0.0,0.8666666666666667,0,0.47058823529411764,102.6,-18.8,0,83.7
B00452,ASR-BEAS,2024-10-27,Sunday,10,1,Points Renewal,Rail Crane,Low,Fog,2,2.0,LOW,0.0,0.8550632911392405,0,0.5,199.6,29.2,1,228.9
B06315,BNKA-RHA,2024-10-27,Sunday,10,1,Track Stabilization,Dynamic Track Stabilizer,Low,Clear,4,2.0,LOW,0.0,0.8539473684210527,0,0.375,153.3,-25.0,0,128.3
B09477,BWT-KJM,2024-10-27,Sunday,10,1,Signal Maintenance,Tower Wagon,Low,Fog,3,7.0,MEDIUM,0.0,0.8666666666666667,0,0.5,98.6,41.8,1,140.5
B06620,CDH-PXR,2024-10-27,Sunday,10,1,Ballast Renewal,Ballast Regulator,Medium,Clear,2,0.0,LOW,0.0,0.8592741935483871,0,0.8,232.7,19.1,1,251.8
B11122,CNB-NDLS,2024-10-27,Sunday,10,1,Track Stabilization,Dynamic Track Stabilizer,Low,Fog,0,2.0,LOW,0.0,0.8539473684210527,0,0.5,167.4,12.5,1,179.9
B08236,FDB-FDN,2024-10-27,Sunday,10,1,Ballast Renewal,Ballast Regulator,Low,Clear,2,0.0,LOW,0.0,0.8592741935483871,0,0.5714285714285714,202.8,15.3,1,218.2
B00586,HHR-MMG,2024-10-27,Sunday,10,1,Ballast Renewal,Ballast Regulator,Medium,Clear,3,0.0,LOW,0.0,0.8592741935483871,0,0.7368421052631579,182.3,0.8,0,183.1
B14350,JHS-ORAI,2024-10-27,Sunday,10,1,Signal Maintenance,Tower Wagon,Low,Fog,23,4.0,MEDIUM,0.0,0.8666666666666667,0,0.5555555555555556,97.4,8.5,0,106.0
B12966,LNL-MVL,2024-10-27,Sunday,10,1,Signal Maintenance,Tower Wagon,Low,Clear,22,3.0,MEDIUM,0.0,0.8666666666666667,0,0.6666666666666666,114.1,10.3,1,124.4
B04054,MAS-PER,2024-10-27,Sunday,10,1,Rail Welding,Rail Crane,Low,Clear,0,0.0,LOW,0.0,0.8550632911392405,0,0.6470588235294118,76.2,49.2,1,125.4
B10548,ABU-VLK,2024-10-28,Monday,10,0,Track Stabilization,Dynamic Track Stabilizer,Low,Heavy Rain,0,1.0,LOW,1.0,1.0,1,0.25,126.1,36.0,1,162.2
B07601,ADST-BDC,2024-10-28,Monday,10,0,Points Renewal,Rail Crane,Low,Light Rain,23,2.0,LOW,0.0,1.0,1,0.7,252.6,42.4,1,295.1
B11973,ADST-BDC,2024-10-28,Monday,10,0,Rail Welding,Rail Crane,Low,Light Rain,1,0.0,LOW,0.0,1.0,1,0.7272727272727273,103.3,-0.7,0,102.5
B08686,AGP-BLH,2024-10-28,Monday,10,0,Track Repair,Tamping Machine,Medium,Heavy Rain,1,0.0,LOW,0.0,1.0,1,0.3333333333333333,180.1,9.5,0,189.7
B03590,ANVT-GZB,2024-10-28,Monday,10,0,Rail Welding,Rail Crane,Low,Light Rain,23,2.0,LOW,0.0,1.0,1,0.4444444444444444,100.5,-0.6,0,100.0
B11692,BSBP-KGY,2024-10-28,Monday,10,0,Track Repair,Tamping Machine,Low,Fog,23,2.0,LOW,0.0,1.0,1,0.2727272727272727,143.2,42.3,1,185.6
B13621,GEDE-HRSR,2024-10-28,Monday,10,0,Track Repair,Tamping Machine,Low,Clear,2,0.0,LOW,0.0,1.0,1,0.75,166.8,11.6,1,178.4
B09001,MS-MSC,2024-10-28,Monday,10,0,Signal Maintenance,Tower Wagon,Medium,Light Rain,22,5.0,MEDIUM,0.0,1.0,1,0.3333333333333333,100.7,3.5,0,104.2
B00891,NGP-SEGM,2024-10-28,Monday,10,0,Signal Maintenance,Tower Wagon,Low,Clear,3,0.0,LOW,0.0,1.0,1,0.8,77.4,23.1,1,100.5
B01784,NSF-SIU,2024-10-28,Monday,10,0,Track Stabilization,Dynamic Track Stabilizer,Low,Heavy Rain,22,5.0,MEDIUM,0.0,1.0,1,0.5625,183.8,34.1,1,217.9
B11804,UBC-UMB,2024-10-28,Monday,10,0,Rail Welding,Rail Crane,Low,Clear,1,2.0,LOW,1.0,1.0,1,0.75,81.8,-13.0,0,68.8
B12903,AK-BSL,2024-10-29,Tuesday,10,0,OHE Maintenance,OHE Maintenance Special,Low,Clear,23,2.0,LOW,0.0,0.6666666666666666,1,0.6666666666666666,137.6,24.6,1,162.2
B07441,BDZ-KNJ,2024-10-29,Tuesday,10,0,Track Repair,Tamping Machine,Low,Clear,0,0.0,LOW,0.0,0.8466101694915255,0,0.6666666666666666,182.2,-6.5,0,175.7
B13702,BY-CHG,2024-10-29,Tuesday,10,0,Track Repair,Tamping Machine,High,Heavy Rain,4,1.0,LOW,0.0,0.8466101694915255,0,0.6,234.3,32.5,1,266.9
B05293,CNB-NDLS,2024-10-29,Tuesday,10,0,Ballast Renewal,Ballast Regulator,Low,Clear,23,4.0,MEDIUM,0.0,1.0,1,0.6,189.3,-24.7,0,164.7
B08653,CSMT-MSD,2024-10-29,Tuesday,10,0,Track Stabilization,Dynamic Track Stabilizer,High,Clear,1,1.0,LOW,0.0,1.0,1,0.7777777777777778,216.3,-11.8,0,204.5
B05095,CSMT-VSH,2024-10-29,Tuesday,10,0,Signal Maintenance,Tower Wagon,Low,Clear,4,3.0,MEDIUM,0.0,1.0,1,0.45454545454545453,82.3,38.7,1,121.1
B12290,FUT-KOO,2024-10-29,Tuesday,10,0,Ballast Renewal,Ballast Regulator,Low,Light Rain,2,2.0,LOW,1.0,1.0,1,0.6153846153846154,230.7,-2.3,0,228.4
B14412,KOJ-NBQ,2024-10-29,Tuesday,10,0,OHE Maintenance,OHE Maintenance Special,Low,Heavy Rain,22,1.0,LOW,0.0,0.6666666666666666,1,0.5555555555555556,133.7,14.3,1,147.9
B13724,KOTR-PVM,2024-10-29,Tuesday,10,0,OHE Maintenance,OHE Maintenance Special,Medium,Fog,1,1.0,LOW,0.0,0.6666666666666666,1,0.4444444444444444,126.3,30.7,1,157.0
B05876,KZJ-SC,2024-10-29,Tuesday,10,0,Points Renewal,Rail Crane,Low,Fog,2,2.0,LOW,0.0,1.0,1,0.7142857142857143,260.3,37.6,1,297.9
B02769,MAS-PER,2024-10-29,Tuesday,10,0,Signal Maintenance,Tower Wagon,Low,Clear,0,0.0,LOW,0.0,1.0,1,0.6666666666666666,95.3,-21.3,0,74.0
B02238,MSB-MTMY,2024-10-29,Tuesday,10,0,Signal Maintenance,Tower Wagon,Medium,Clear,1,0.0,LOW,0.0,1.0,1,0.5555555555555556,71.5,21.8,1,93.3
B09232,RNG-UDL,2024-10-29,Tuesday,10,0,Track Stabilization,Dynamic Track Stabilizer,Low,Clear,23,0.0,LOW,0.0,1.0,1,0.6428571428571429,133.0,-1.1,0,131.9
B00043,TVT-WCN,2024-10-29,Tuesday,10,0,Signal Maintenance,Tower Wagon,Low,Extreme Heat,0,1.0,LOW,0.0,1.0,1,0.6666666666666666,72.9,17.4,1,90.3
B04951,VSKP-VZM,2024-10-29,Tuesday,10,0,Points Renewal,Rail Crane,Medium,Clear,22,2.0,LOW,0.0,1.0,1,0.3888888888888889,193.1,6.6,0,199.6
B00482,BBLA-CQR,2024-10-30,Wednesday,10,0,Track Repair,Tamping Machine,Low,Clear,22,2.0,LOW,0.0,1.0,1,0.46153846153846156,212.6,-23.5,0,189.1
B03009,BLN-DHK,2024-10-30,Wednesday,10,0,OHE Maintenance,OHE Maintenance Special,Medium,Clear,4,9.0,HIGH,0.0,1.0,1,0.7777777777777778,169.3,-5.3,0,164.0
B11730,DKAE-GBRA,2024-10-30,Wednesday,10,0,Track Repair,Tamping Machine,Low,Fog,3,0.0,LOW,0.0,1.0,1,0.6,172.0,33.6,1,205.6
B06429,DMM-HUP,2024-10-30,Wednesday,10,0,Rail Welding,Rail Crane,Low,Clear,4,2.0,LOW,1.0,0.0,1,0.375,87.3,6.1,0,93.3
B01417,HJP-MFP,2024-10-30,Wednesday,10,0,Track Stabilization,Dynamic Track Stabilizer,Low,Clear,0,1.0,LOW,0.0,1.0,1,0.2727272727272727,151.1,6.7,0,157.8
B13370,JIT-KMAE,2024-10-30,Wednesday,10,0,Points Renewal,Rail Crane,Low,Clear,0,1.0,LOW,0.0,0.0,1,0.5833333333333334,178.9,18.7,1,197.6
B02197,JTJ-SA,2024-10-30,Wednesday,10,0,Rail Welding,Rail Crane,Low,Clear,2,4.0,MEDIUM,0.0,0.0,1,0.6,71.8,34.4,1,106.2
B06998,KCG-MXT,2024-10-30,Wednesday,10,0,Points Renewal,Rail Crane,Medium,Clear,0,0.0,LOW,0.0,0.0,1,0.4166666666666667,223.2,49.8,1,273.0
B04488,KUR-PURI,2024-10-30,Wednesday,10,0,Track Repair,Tamping Machine,Low,Clear,1,3.0,MEDIUM,0.0,1.0,1,0.8,165.9,43.5,1,209.4
B00339,PDA-SLG,2024-10-30,Wednesday,10,0,Track Repair,Tamping Machine,Low,Fog,0,0.0,LOW,0.0,1.0,1,0.42857142857142855,146.3,2.8,0,149.1
B08327,ADL-SRC,2024-10-31,Thursday,10,0,Track Repair,Tamping Machine,Low,Fog,0,1.0,LOW,0.0,1.0,1,0.6666666666666666,168.9,66.8,1,235.8
B02070,BHR-MUU,2024-10-31,Thursday,10,0,OHE Maintenance,OHE Maintenance Special,Medium,Clear,1,0.0,LOW,1.0,0.6666666666666666,1,0.9090909090909091,200.5,9.8,0,210.3
B10501,BSLA-HRO,2024-10-31,Thursday,10,0,Rail Welding,Rail Crane,Low,Clear,1,0.0,LOW,0.0,1.0,1,0.6666666666666666,88.0,13.3,1,101.3
B14180,CLT-TIR,2024-10-31,Thursday,10,0,Rail Welding,Rail Crane,Low,Clear,0,0.0,LOW,0.0,1.0,1,0.5333333333333333,104.4,-3.2,0,101.2
B11632,CNB-CPB,2024-10-31,Thursday,10,0,Ballast Renewal,Ballast Regulator,Low,Light Rain,2,1.0,LOW,0.0,1.0,1,0.36363636363636365,219.4,-13.5,0,205.9
B02661,CRJ-JMT,2024-10-31,Thursday,10,0,Track Stabilization,Dynamic Track Stabilizer,Low,Extreme Heat,22,1.0,LOW,0.0,0.6,1,0.45454545454545453,176.8,1.2,0,178.0
B13139,DRU-RRB,2024-10-31,Thursday,10,0,Ballast Renewal,Ballast Regulator,Low,Fog,0,3.0,MEDIUM,0.0,1.0,1,0.38461538461538464,236.1,-16.2,0,219.9
B05028,DURG-RJN,2024-10-31,Thursday,10,0,Signal Maintenance,Tower Wagon,Low,Light Rain,22,3.0,MEDIUM,0.0,1.0,1,0.5555555555555556,92.7,-11.4,0,81.3
B11007,GKP-KLD,2024-10-31,Thursday,10,0,Rail Welding,Rail Crane,Low,Clear,23,1.0,LOW,0.0,1.0,1,0.6666666666666666,78.4,22.1,1,100.5
B07521,KCG-MXT,2024-10-31,Thursday,10,0,Track Repair,Tamping Machine,Medium,Clear,4,3.0,MEDIUM,0.0,1.0,1,0.46153846153846156,143.3,8.4,0,151.7
B01469,KHN-TLO,2024-10-31,Thursday,10,0,Ballast Renewal,Ballast Regulator,Low,Clear,22,3.0,MEDIUM,0.0,1.0,1,0.5,197.8,79.6,1,277.4
B14557,KMC-NZB,2024-10-31,Thursday,10,0,OHE Maintenance,OHE Maintenance Special,Low,Heavy Rain,2,3.0,MEDIUM,0.0,0.6666666666666666,1,0.5333333333333333,185.8,4.0,0,189.8
B05693,KQD-NLRD,2024-10-31,Thursday,10,0,Track Stabilization,Dynamic Track Stabilizer,Low,Clear,4,2.0,LOW,0.0,0.6,1,0.3125,151.6,21.4,1,173.0
B00761,KZJ-WL,2024-10-31,Thursday,10,0,Track Stabilization,Dynamic Track Stabilizer,Low,Fog,22,0.0,LOW,0.0,0.6,1,0.5,150.7,34.4,1,185.1
B11369,MSB-TBM,2024-10-31,Thursday,10,0,Track Repair,Tamping Machine,Medium,Clear,2,0.0,LOW,0.0,1.0,1,0.5,193.6,-6.8,0,186.8
B02475,SVR-VEU,2024-10-31,Thursday,10,0,OHE Maintenance,OHE Maintenance Special,Medium,Clear,1,0.0,LOW,0.0,0.6666666666666666,1,0.5714285714285714,129.4,6.1,0,135.6
B09042,VSKP-VZM,2024-10-31,Thursday,10,0,OHE Maintenance,OHE Maintenance Special,Medium,Clear,1,5.0,MEDIUM,0.0,0.6666666666666666,1,0.3684210526315789,142.3,-7.8,0,134.5
B12484,ADI-MAN,2024-11-01,Friday,11,0,Points Renewal,Rail Crane,Low,Light Rain,0,3.0,MEDIUM,0.0,1.0,1,0.6666666666666666,175.4,34.8,1,210.1
B09568,BFZ-PSAE,2024-11-01,Friday,11,0,Points Renewal,Rail Crane,Low,Light Rain,1,0.0,LOW,1.0,1.0,1,0.47058823529411764,209.9,24.3,1,234.2
B06658,BLN-LKF,2024-11-01,Friday,11,0,OHE Maintenance,OHE Maintenance Special,Low,Clear,22,3.0,MEDIUM,0.0,0.7142857142857143,1,0.7777777777777778,141.6,32.2,1,173.8
B02401,BRPK-NBE,2024-11-01,Friday,11,0,Signal Maintenance,Tower Wagon,Medium,Fog,1,0.0,LOW,0.0,1.0,1,0.5,117.9,7.3,0,125.2
B11785,CCH-PMP,2024-11-01,Friday,11,0,Track Stabilization,Dynamic Track Stabilizer,Low,Light Rain,4,0.0,LOW,0.0,0.0,1,0.4166666666666667,114.8,-3.6,0,111.2
B09785,DWX-UJN,2024-11-01,Friday,11,0,Track Stabilization,Dynamic Track Stabilizer,Low,Clear,22,0.0,LOW,0.0,0.0,1,0.3076923076923077,169.0,-12.7,0,156.3
B14202,GOF-GQD,2024-11-01,Friday,11,0,Ballast Renewal,Ballast Regulator,Low,Clear,0,1.0,LOW,0.0,1.0,1,0.4166666666666667,263.5,3.7,0,267.2
B02437,GPD-KVP,2024-11-01,Friday,11,0,Ballast Renewal,Ballast Regulator,Low,Clear,0,1.0,LOW,0.0,1.0,1,0.4666666666666667,176.4,2.5,0,178.9
B07019,JHS-ORAI,2024-11-01,Friday,11,0,Track Repair,Tamping Machine,Low,Light Rain,2,4.0,MEDIUM,0.0,0.0,1,0.5,172.4,36.1,1,208.5
B10297,JPQ-JRAE,2024-11-01,Friday,11,0,Points Renewal,Rail Crane,Low,Clear,1,0.0,LOW,0.0,1.0,1,0.6666666666666666,229.3,0.6,0,229.9
B13025,KGP-SRC,2024-11-01,Friday,11,0,OHE Maintenance,OHE Maintenance Special,Low,Fog,0,0.0,LOW,0.0,0.7142857142857143,1,0.3,144.3,22.7,1,167.0
B09880,KLNT-NDAE,2024-11-01,Friday,11,0,OHE Maintenance,OHE Maintenance Special,Low,Clear,23,0.0,LOW,0.0,0.7142857142857143,1,0.6363636363636364,169.0,2.4,0,171.4
B13634,KQD-NLRD,2024-11-01,Friday,11,0,Signal Maintenance,Tower Wagon,Low,Light Rain,2,0.0,LOW,0.0,1.0,1,0.35294117647058826,121.6,-5.1,0,116.6
B06850,KUR-PURI,2024-11-01,Friday,11,0,Signal Maintenance,Tower Wagon,Low,Clear,0,0.0,LOW,0.0,1.0,1,0.8125,71.5,-15.5,0,56.0
B04396,MSU-PLMG,2024-11-01,Friday,11,0,Track Stabilization,Dynamic Track Stabilizer,Low,Clear,4,2.0,LOW,0.0,0.0,1,0.9,183.3,11.1,1,194.3
B05484,MURI-RNC,2024-11-01,Friday,11,0,Track Repair,Tamping Machine,Low,Clear,0,0.0,LOW,0.0,0.0,1,0.6,161.3,-25.0,0,136.3
B10602,NLR-OGL,2024-11-01,Friday,11,0,Track Stabilization,Dynamic Track Stabilizer,Medium,Extreme Heat,22,4.0,MEDIUM,0.0,0.0,1,0.3333333333333333,145.9,-5.0,0,140.9
B10276,ANND-ND,2024-11-02,Saturday,11,1,Track Repair,Tamping Machine,Medium,Fog,3,5.0,MEDIUM,0.0,0.4,1,0.7,175.1,37.6,1,212.7
B09770,ARA-DNR,2024-11-02,Saturday,11,1,OHE Maintenance,OHE Maintenance Special,Low,Clear,0,1.0,LOW,0.0,0.8571428571428571,1,0.7142857142857143,135.7,25.3,1,161.0
B01238,BKI-DO,2024-11-02,Saturday,11,1,Ballast Renewal,Ballast Regulator,Low,Fog,1,2.0,LOW,0.0,1.0,1,0.5555555555555556,227.9,68.4,1,296.3
B01389,BMT-SJVP,2024-11-02,Saturday,11,1,Ballast Renewal,Ballast Regulator,Low,Clear,0,0.0,LOW,0.0,1.0,1,0.45454545454545453,249.5,5.8,0,255.3
B08979,CDAE-MDSE,2024-11-02,Saturday,11,1,Signal Maintenance,Tower Wagon,Low,Clear,23,1.0,LOW,0.0,0.8666666666666667,0,0.6,123.9,-25.0,0,98.9
B12548,CLA-GC,2024-11-02,Saturday,11,1,Ballast Renewal,Ballast Regulator,Low,Clear,22,3.0,MEDIUM,0.0,1.0,1,0.75,198.2,-15.6,0,182.7
B11424,DDJ-SDAH,2024-11-02,Saturday,11,1,Signal Maintenance,Tower Wagon,Low,Clear,23,5.0,MEDIUM,0.0,0.8666666666666667,0,0.35714285714285715,113.2,-8.5,0,104.7
B13088,DMO-SGO,2024-11-02,Saturday,11,1,Rail Welding,Rail Crane,Low,Light Rain,4,1.0,LOW,0.0,0.8,1,0.35294117647058826,102.5,39.4,1,141.9
B09889,HJP-MFP,2024-11-02,Saturday,11,1,Signal Maintenance,Tower Wagon,Low,Clear,22,5.0,MEDIUM,0.0,0.8666666666666667,0,0.25,102.8,4.9,0,107.7
B11645,HWH-TPKR,2024-11-02,Saturday,11,1,Rail Welding,Rail Crane,Low,Clear,0,0.0,LOW,1.0,0.8,1,0.7272727272727273,76.5,-14.8,0,61.8
B01063,KTE-STA,2024-11-02,Saturday,11,1,Ballast Renewal,Ballast Regulator,Low,Light Rain,0,9.0,HIGH,0.0,1.0,1,1.0,199.7,-0.1,0,199.6
B07884,MBM-SP,2024-11-02,Saturday,11,1,Ballast Renewal,Ballast Regulator,Medium,Clear,3,0.0,LOW,1.0,1.0,1,0.375,183.2,-2.2,0,181.0
B05512,NZM-TKJ,2024-11-02,Saturday,11,1,Track Repair,Tamping Machine,Low,Clear,22,0.0,LOW,0.0,0.4,1,0.2,217.9,-24.0,0,193.9
B02368,SUNR-VG,2024-11-02,Saturday,11,1,OHE Maintenance,OHE Maintenance Special,Low,Clear,4,3.0,MEDIUM,0.0,0.8571428571428571,1,0.6923076923076923,125.4,-15.0,0,110.5
B03730,ASO-ATG,2024-11-03,Sunday,11,1,Points Renewal,Rail Crane,Low,Fog,2,1.0,LOW,0.0,0.8550632911392405,0,0.5,199.6,20.5,1,220.0
B09605,BH-ST,2024-11-03,Sunday,11,1,Ballast Renewal,Ballast Regulator,Medium,Light Rain,22,3.0,MEDIUM,0.0,0.8592741935483871,0,0.5625,266.3,-0.4,0,265.9
B12514,BP-PTF,2024-11-03,Sunday,11,1,Ballast Renewal,Ballast Regulator,Medium,Heavy Rain,0,2.0,LOW,0.0,0.8592741935483871,0,0.5,197.8,42.2,1,240.0
B02862,DVL-IGP,2024-11-03,Sunday,11,1,Ballast Renewal,Ballast Regulator,Low,Light Rain,1,1.0,LOW,0.0,0.8592741935483871,0,0.4,241.8,27.8,1,269.6
B04409,ET-HBD,2024-11-03,Sunday,11,1,Rail Welding,Rail Crane,Low,Clear,22,0.0,LOW,1.0,0.8550632911392405,0,0.5,95.5,-16.3,0,79.2
B14408,HB-SNHT,2024-11-03,Sunday,11,1,Rail Welding,Rail Crane,Low,Fog,1,0.0,LOW,0.0,0.8550632911392405,0,0.14285714285714285,87.6,33.3,1,120.9
B03790,JHS-LAR,2024-11-03,Sunday,11,1,OHE Maintenance,OHE Maintenance Special,Low,Heavy Rain,23,2.0,LOW,0.0,0.8582191780821918,0,0.6153846153846154,136.6,37.9,1,174.5
B05988,KAVM-WCN,2024-11-03,Sunday,11,1,Ballast Renewal,Ballast Regulator,Low,Light Rain,23,3.0,MEDIUM,0.0,0.8592741935483871,0,0.6363636363636364,186.3,-8.9,0,177.4
B07252,KHT-RU,2024-11-03,Sunday,11,1,Track Stabilization,Dynamic Track Stabilizer,Low,Heavy Rain,4,3.0,MEDIUM,0.0,0.8539473684210527,0,0.2,122.2,52.4,1,174.6
B03833,KLVA-MBQ,2024-11-03,Sunday,11,1,Rail Welding,Rail Crane,Medium,Heavy Rain,22,13.0,HIGH,0.0,0.8550632911392405,0,0.47619047619047616,83.6,1.8,0,85.3
B07113,KYN-SHAD,2024-11-03,Sunday,11,1,Ballast Renewal,Ballast Regulator,Low,Clear,1,3.0,MEDIUM,0.0,0.8592741935483871,0,0.5555555555555556,201.3,22.7,1,224.0
B01874,MLND-TNA,2024-11-03,Sunday,11,1,Points Renewal,Rail Crane,High,Light Rain,3,0.0,LOW,0.0,0.8550632911392405,0,0.5714285714285714,153.2,8.8,0,162.1
B00086,MSD-SNRD,2024-11-03,Sunday,11,1,Points Renewal,Rail Crane,High,Clear,4,1.0,LOW,0.0,0.8550632911392405,0,0.625,243.3,28.5,1,271.9
B09964,MSU-TO,2024-11-03,Sunday,11,1,Points Renewal,Rail Crane,Low,Clear,3,2.0,LOW,0.0,0.8550632911392405,0,0.375,237.8,17.0,1,254.8
